read_date,bl_meter1,bl_ahd1,bl_meter2,bl_ahd2,meter_no3,sl_read1,meter_no4,rf_read1
2010-03-04,GW967137.1.1,253.001,GW967137.2.2,251.333,419051,0.187,054151-2,0.0
2010-03-05,GW967137.1.1,253.005,GW967137.2.2,251.337,419051,0.188,054151-2,0.6
2010-03-06,GW967137.1.1,253.013,GW967137.2.2,251.339,419051,0.193,054151-2,21.6
2010-03-07,GW967137.1.1,253.022,GW967137.2.2,251.348,419051,0.197,054151-2,10.8
2010-03-08,GW967137.1.1,253.023,GW967137.2.2,251.34,419051,0.196,054151-2,12.6
2010-03-09,GW967137.1.1,253.023,GW967137.2.2,251.33,419051,0.196,054151-2,9.0
2010-03-10,GW967137.1.1,253.023,GW967137.2.2,251.321,419051,0.195,054151-2,0.2
2010-03-11,GW967137.1.1,253.021,GW967137.2.2,251.309,419051,0.195,054151-2,0.0
2010-03-12,GW967137.1.1,253.019,GW967137.2.2,251.296,419051,0.194,054151-2,0.0
2010-03-13,GW967137.1.1,253.021,GW967137.2.2,251.295,419051,0.194,054151-2,0.0
2010-03-14,GW967137.1.1,253.024,GW967137.2.2,251.301,419051,0.195,054151-2,0.0
2010-03-15,GW967137.1.1,253.024,GW967137.2.2,251.307,419051,0.195,054151-2,0.0
2010-03-16,GW967137.1.1,253.023,GW967137.2.2,251.31,419051,0.195,054151-2,0.0
2010-03-17,GW967137.1.1,253.02,GW967137.2.2,251.303,419051,0.195,054151-2,0.0
2010-03-18,GW967137.1.1,253.019,GW967137.2.2,251.301,419051,0.195,054151-2,0.0
2010-03-19,GW967137.1.1,253.019,GW967137.2.2,251.302,419051,0.195,054151-2,0.0
2010-03-20,GW967137.1.1,253.019,GW967137.2.2,251.304,419051,0.195,054151-2,0.0
2010-03-21,GW967137.1.1,253.018,GW967137.2.2,251.305,419051,0.195,054151-2,0.0
2010-03-22,GW967137.1.1,253.017,GW967137.2.2,251.309,419051,0.195,054151-2,0.0
2010-03-23,GW967137.1.1,253.014,GW967137.2.2,251.306,419051,0.194,054151-2,2.4
2010-03-24,GW967137.1.1,253.011,GW967137.2.2,251.303,419051,0.194,054151-2,0.0
2010-03-25,GW967137.1.1,253.007,GW967137.2.2,251.295,419051,0.195,054151-2,0.0
2010-03-26,GW967137.1.1,253.006,GW967137.2.2,251.293,419051,0.195,054151-2,0.0
2010-03-27,GW967137.1.1,253.006,GW967137.2.2,251.293,419051,0.194,054151-2,0.0
2010-03-28,GW967137.1.1,253.005,GW967137.2.2,251.293,419051,0.194,054151-2,0.0
2010-03-29,GW967137.1.1,253.005,GW967137.2.2,251.293,419051,0.193,054151-2,0.0
2010-03-30,GW967137.1.1,253.004,GW967137.2.2,251.294,419051,0.193,054151-2,0.0
2010-03-31,GW967137.1.1,253.004,GW967137.2.2,251.294,419051,0.203,054151-2,31.2
2010-04-01,GW967137.1.1,253.003,GW967137.2.2,251.294,419051,0.202,054151-2,0.0
2010-04-02,GW967137.1.1,253.003,GW967137.2.2,251.294,419051,0.2,054151-2,0.0
2010-04-03,GW967137.1.1,253.002,GW967137.2.2,251.294,419051,0.199,054151-2,0.0
2010-04-04,GW967137.1.1,253.001,GW967137.2.2,251.294,419051,0.2,054151-2,0.0
2010-04-05,GW967137.1.1,253.001,GW967137.2.2,251.294,419051,0.199,054151-2,0.0
2010-04-06,GW967137.1.1,253.0,GW967137.2.2,251.294,419051,0.199,054151-2,0.0
2010-04-07,GW967137.1.1,253.0,GW967137.2.2,251.294,419051,0.202,054151-2,18.6
2010-04-08,GW967137.1.1,252.999,GW967137.2.2,251.294,419051,0.205,054151-2,7.0
2010-04-09,GW967137.1.1,252.999,GW967137.2.2,251.295,419051,0.203,054151-2,0.2
2010-04-10,GW967137.1.1,252.998,GW967137.2.2,251.295,419051,0.203,054151-2,0.0
2010-04-11,GW967137.1.1,252.998,GW967137.2.2,251.295,419051,0.203,054151-2,0.0
2010-04-12,GW967137.1.1,252.997,GW967137.2.2,251.295,419051,0.203,054151-2,0.0
2010-04-13,GW967137.1.1,252.997,GW967137.2.2,251.295,419051,0.203,054151-2,0.0
2010-04-14,GW967137.1.1,252.997,GW967137.2.2,251.3,419051,0.203,054151-2,0.0
2010-04-15,GW967137.1.1,253.001,GW967137.2.2,251.309,419051,0.199,054151-2,0.0
2010-04-16,GW967137.1.1,252.999,GW967137.2.2,251.304,419051,0.199,054151-2,0.0
2010-04-17,GW967137.1.1,252.997,GW967137.2.2,251.301,419051,0.199,054151-2,0.0
2010-04-18,GW967137.1.1,252.997,GW967137.2.2,251.303,419051,0.201,054151-2,0.0
2010-04-19,GW967137.1.1,252.996,GW967137.2.2,251.305,419051,0.199,054151-2,0.0
2010-04-20,GW967137.1.1,252.996,GW967137.2.2,251.308,419051,0.2,054151-2,0.0
2010-04-21,GW967137.1.1,252.996,GW967137.2.2,251.309,419051,0.201,054151-2,0.0
2010-04-22,GW967137.1.1,252.995,GW967137.2.2,251.307,419051,0.202,054151-2,0.0
2010-04-23,GW967137.1.1,252.996,GW967137.2.2,251.309,419051,0.202,054151-2,0.0
2010-04-24,GW967137.1.1,252.996,GW967137.2.2,251.318,419051,0.203,054151-2,0.0
2010-04-25,GW967137.1.1,252.997,GW967137.2.2,251.322,419051,0.204,054151-2,0.0
2010-04-26,GW967137.1.1,253.001,GW967137.2.2,251.312,419051,0.209,054151-2,8.2
2010-04-27,GW967137.1.1,253.001,GW967137.2.2,251.316,419051,0.208,054151-2,0.0
2010-04-28,GW967137.1.1,252.996,GW967137.2.2,251.315,419051,0.208,054151-2,0.0
2010-04-29,GW967137.1.1,252.992,GW967137.2.2,251.313,419051,0.205,054151-2,0.0
2010-04-30,GW967137.1.1,252.986,GW967137.2.2,251.31,419051,0.202,054151-2,0.0
2010-05-01,GW967137.1.1,252.982,GW967137.2.2,251.307,419051,0.2,054151-2,0.0
2010-05-02,GW967137.1.1,252.977,GW967137.2.2,251.306,419051,0.198,054151-2,0.0
2010-05-03,GW967137.1.1,252.973,GW967137.2.2,251.308,419051,0.196,054151-2,0.0
2010-05-04,GW967137.1.1,252.972,GW967137.2.2,251.317,419051,0.195,054151-2,0.0
2010-05-05,GW967137.1.1,252.969,GW967137.2.2,251.324,419051,0.196,054151-2,0.0
2010-05-06,GW967137.1.1,252.962,GW967137.2.2,251.312,419051,0.197,054151-2,0.0
2010-05-07,GW967137.1.1,252.959,GW967137.2.2,251.312,419051,0.195,054151-2,0.0
2010-05-08,GW967137.1.1,252.954,GW967137.2.2,251.314,419051,0.193,054151-2,0.0
2010-05-09,GW967137.1.1,252.951,GW967137.2.2,251.314,419051,0.194,054151-2,0.0
2010-05-10,GW967137.1.1,252.948,GW967137.2.2,251.317,419051,0.195,054151-2,0.0
2010-05-11,GW967137.1.1,252.946,GW967137.2.2,251.324,419051,0.195,054151-2,0.0
2010-05-12,GW967137.1.1,252.941,GW967137.2.2,251.314,419051,0.193,054151-2,0.0
2010-05-13,GW967137.1.1,252.938,GW967137.2.2,251.312,419051,0.191,054151-2,0.0
2010-05-14,GW967137.1.1,252.936,GW967137.2.2,251.318,419051,0.191,054151-2,0.0
2010-05-15,GW967137.1.1,252.935,GW967137.2.2,251.319,419051,0.193,054151-2,0.0
2010-05-16,GW967137.1.1,252.932,GW967137.2.2,251.316,419051,0.194,054151-2,0.0
2010-05-17,GW967137.1.1,252.932,GW967137.2.2,251.316,419051,0.193,054151-2,0.0
2010-05-18,GW967137.1.1,252.932,GW967137.2.2,251.317,419051,0.195,054151-2,2.6
2010-05-19,GW967137.1.1,252.931,GW967137.2.2,251.311,419051,0.194,054151-2,0.4
2010-05-20,GW967137.1.1,252.93,GW967137.2.2,251.311,419051,0.194,054151-2,0.0
2010-05-21,GW967137.1.1,252.93,GW967137.2.2,251.315,419051,0.192,054151-2,0.0
2010-05-22,GW967137.1.1,252.928,GW967137.2.2,251.313,419051,0.19,054151-2,2.2
2010-05-23,GW967137.1.1,252.925,GW967137.2.2,251.312,419051,0.19,054151-2,0.2
2010-05-24,GW967137.1.1,252.926,GW967137.2.2,251.318,419051,0.191,054151-2,0.0
2010-05-25,GW967137.1.1,252.933,GW967137.2.2,251.336,419051,0.193,054151-2,9.2
2010-05-26,GW967137.1.1,252.937,GW967137.2.2,251.345,419051,0.194,054151-2,18.0
2010-05-27,GW967137.1.1,252.936,GW967137.2.2,251.329,419051,0.193,054151-2,12.6
2010-05-28,GW967137.1.1,252.937,GW967137.2.2,251.324,419051,0.192,054151-2,0.2
2010-05-29,GW967137.1.1,252.943,GW967137.2.2,251.343,419051,0.193,054151-2,23.8
2010-05-30,GW967137.1.1,252.947,GW967137.2.2,251.347,419051,0.198,054151-2,23.6
2010-05-31,GW967137.1.1,252.947,GW967137.2.2,251.341,419051,0.199,054151-2,31.6
2010-06-01,GW967137.1.1,252.947,GW967137.2.2,251.33,419051,0.199,054151-2,2.4
2010-06-02,GW967137.1.1,252.949,GW967137.2.2,251.332,419051,0.198,054151-2,14.0
2010-06-03,GW967137.1.1,252.952,GW967137.2.2,251.334,419051,0.199,054151-2,6.6
2010-06-04,GW967137.1.1,252.956,GW967137.2.2,251.344,419051,0.199,054151-2,1.2
2010-06-05,GW967137.1.1,252.955,GW967137.2.2,251.345,419051,0.2,054151-2,4.2
2010-06-06,GW967137.1.1,252.952,GW967137.2.2,251.336,419051,0.199,054151-2,0.0
2010-06-07,GW967137.1.1,252.949,GW967137.2.2,251.325,419051,0.198,054151-2,0.2
2010-06-08,GW967137.1.1,252.949,GW967137.2.2,251.329,419051,0.198,054151-2,0.0
2010-06-09,GW967137.1.1,252.948,GW967137.2.2,251.336,419051,0.197,054151-2,0.0
2010-06-10,GW967137.1.1,252.943,GW967137.2.2,251.327,419051,0.196,054151-2,0.0
2010-06-11,GW967137.1.1,252.943,GW967137.2.2,251.325,419051,0.198,054151-2,0.0
2010-06-12,GW967137.1.1,252.943,GW967137.2.2,251.324,419051,0.201,054151-2,0.0
2010-06-13,GW967137.1.1,252.941,GW967137.2.2,251.313,419051,0.2,054151-2,0.0
2010-06-14,GW967137.1.1,252.939,GW967137.2.2,251.306,419051,0.202,054151-2,0.0
2010-06-15,GW967137.1.1,252.939,GW967137.2.2,251.308,419051,0.2,054151-2,1.4
2010-06-16,GW967137.1.1,252.94,GW967137.2.2,251.314,419051,0.198,054151-2,0.0
2010-06-17,GW967137.1.1,252.943,GW967137.2.2,251.328,419051,0.196,054151-2,0.0
2010-06-18,GW967137.1.1,252.946,GW967137.2.2,251.332,419051,0.199,054151-2,19.4
2010-06-19,GW967137.1.1,252.944,GW967137.2.2,251.323,419051,0.198,054151-2,0.2
2010-06-20,GW967137.1.1,252.941,GW967137.2.2,251.314,419051,0.198,054151-2,0.0
2010-06-21,GW967137.1.1,252.94,GW967137.2.2,251.306,419051,0.199,054151-2,0.0
2010-06-22,GW967137.1.1,252.938,GW967137.2.2,251.3,419051,0.198,054151-2,0.0
2010-06-23,GW967137.1.1,252.939,GW967137.2.2,251.302,419051,0.198,054151-2,0.4
2010-06-24,GW967137.1.1,252.941,GW967137.2.2,251.31,419051,0.195,054151-2,0.4
2010-06-25,GW967137.1.1,252.944,GW967137.2.2,251.318,419051,0.197,054151-2,0.0
2010-06-26,GW967137.1.1,252.949,GW967137.2.2,251.332,419051,0.197,054151-2,8.6
2010-06-27,GW967137.1.1,252.952,GW967137.2.2,251.335,419051,0.2,054151-2,6.4
2010-06-28,GW967137.1.1,252.952,GW967137.2.2,251.335,419051,0.196,054151-2,0.0
2010-06-29,GW967137.1.1,252.951,GW967137.2.2,251.332,419051,0.199,054151-2,0.0
2010-06-30,GW967137.1.1,252.949,GW967137.2.2,251.328,419051,0.2,054151-2,0.0
2010-07-01,GW967137.1.1,252.938,GW967137.2.2,251.305,419051,0.199,054151-2,0.0
2010-07-02,GW967137.1.1,252.929,GW967137.2.2,251.287,419051,0.199,054151-2,0.0
2010-07-03,GW967137.1.1,252.93,GW967137.2.2,251.28,419051,0.202,054151-2,7.2
2010-07-04,GW967137.1.1,252.93,GW967137.2.2,251.283,419051,0.202,054151-2,0.4
2010-07-05,GW967137.1.1,252.937,GW967137.2.2,251.293,419051,0.204,054151-2,0.0
2010-07-06,GW967137.1.1,252.94,GW967137.2.2,251.305,419051,0.204,054151-2,13.2
2010-07-07,GW967137.1.1,252.94,GW967137.2.2,251.295,419051,0.199,054151-2,0.2
2010-07-08,GW967137.1.1,252.94,GW967137.2.2,251.293,419051,0.199,054151-2,0.2
2010-07-09,GW967137.1.1,252.94,GW967137.2.2,251.288,419051,0.199,054151-2,0.2
2010-07-10,GW967137.1.1,252.94,GW967137.2.2,251.287,419051,0.2,054151-2,0.0
2010-07-11,GW967137.1.1,252.942,GW967137.2.2,251.292,419051,0.2,054151-2,0.0
2010-07-12,GW967137.1.1,252.95,GW967137.2.2,251.293,419051,0.201,054151-2,16.2
2010-07-13,GW967137.1.1,252.95,GW967137.2.2,251.301,419051,0.198,054151-2,1.2
2010-07-14,GW967137.1.1,252.95,GW967137.2.2,251.31,419051,0.198,054151-2,56.2
2010-07-15,GW967137.1.1,252.95,GW967137.2.2,251.298,419051,0.202,054151-2,0.2
2010-07-16,GW967137.1.1,252.95,GW967137.2.2,251.288,419051,0.199,054151-2,0.0
2010-07-17,GW967137.1.1,252.95,GW967137.2.2,251.286,419051,0.202,054151-2,0.0
2010-07-18,GW967137.1.1,252.95,GW967137.2.2,251.294,419051,0.206,054151-2,0.0
2010-07-19,GW967137.1.1,252.95,GW967137.2.2,251.304,419051,0.207,054151-2,1.2
2010-07-20,GW967137.1.1,252.95,GW967137.2.2,251.295,419051,0.208,054151-2,4.0
2010-07-21,GW967137.1.1,252.95,GW967137.2.2,251.288,419051,0.209,054151-2,0.2
2010-07-22,GW967137.1.1,252.942,GW967137.2.2,251.278,419051,0.207,054151-2,0.2
2010-07-23,GW967137.1.1,252.937,GW967137.2.2,251.274,419051,0.204,054151-2,0.2
2010-07-24,GW967137.1.1,252.931,GW967137.2.2,251.277,419051,0.202,054151-2,0.0
2010-07-25,GW967137.1.1,252.93,GW967137.2.2,251.279,419051,0.198,054151-2,0.0
2010-07-26,GW967137.1.1,252.93,GW967137.2.2,251.271,419051,0.195,054151-2,0.0
2010-07-27,GW967137.1.1,252.924,GW967137.2.2,251.269,419051,0.19,054151-2,0.0
2010-07-28,GW967137.1.1,252.925,GW967137.2.2,251.286,419051,0.189,054151-2,4.0
2010-07-29,GW967137.1.1,252.93,GW967137.2.2,251.303,419051,0.196,054151-2,39.4
2010-07-30,GW967137.1.1,252.93,GW967137.2.2,251.307,419051,0.191,054151-2,0.6
2010-07-31,GW967137.1.1,252.933,GW967137.2.2,251.323,419051,0.195,054151-2,56.2
2010-08-01,GW967137.1.1,252.93,GW967137.2.2,251.311,419051,0.197,054151-2,0.8
2010-08-02,GW967137.1.1,252.93,GW967137.2.2,251.313,419051,0.189,054151-2,0.6
2010-08-03,GW967137.1.1,252.928,GW967137.2.2,251.318,419051,0.188,054151-2,0.8
2010-08-04,GW967137.1.1,252.92,GW967137.2.2,251.318,419051,0.187,054151-2,0.0
2010-08-05,GW967137.1.1,252.92,GW967137.2.2,251.317,419051,0.186,054151-2,0.2
2010-08-06,GW967137.1.1,252.92,GW967137.2.2,251.307,419051,0.186,054151-2,0.0
2010-08-07,GW967137.1.1,252.92,GW967137.2.2,251.304,419051,0.186,054151-2,0.0
2010-08-08,GW967137.1.1,252.917,GW967137.2.2,251.31,419051,0.186,054151-2,0.0
2010-08-09,GW967137.1.1,252.91,GW967137.2.2,251.31,419051,0.185,054151-2,0.0
2010-08-10,GW967137.1.1,252.917,GW967137.2.2,251.325,419051,0.186,054151-2,39.2
2010-08-11,GW967137.1.1,253.045,GW967137.2.2,251.357,419051,0.492,054151-2,41.4
2010-08-12,GW967137.1.1,253.108,GW967137.2.2,251.361,419051,0.562,054151-2,12.2
2010-08-13,GW967137.1.1,253.14,GW967137.2.2,251.357,419051,0.521,054151-2,6.2
2010-08-14,GW967137.1.1,253.16,GW967137.2.2,251.357,419051,0.549,054151-2,0.0
2010-08-15,GW967137.1.1,253.147,GW967137.2.2,251.359,419051,0.424,054151-2,0.2
2010-08-16,GW967137.1.1,253.108,GW967137.2.2,251.34,419051,0.288,054151-2,0.2
2010-08-17,GW967137.1.1,253.073,GW967137.2.2,251.328,419051,0.211,054151-2,0.0
2010-08-18,GW967137.1.1,253.052,GW967137.2.2,251.333,419051,0.198,054151-2,0.0
2010-08-19,GW967137.1.1,253.036,GW967137.2.2,251.338,419051,0.197,054151-2,8.0
2010-08-20,GW967137.1.1,253.027,GW967137.2.2,251.335,419051,0.196,054151-2,10.6
2010-08-21,GW967137.1.1,253.017,GW967137.2.2,251.323,419051,0.195,054151-2,0.0
2010-08-22,GW967137.1.1,253.01,GW967137.2.2,251.317,419051,0.194,054151-2,0.0
2010-08-23,GW967137.1.1,253.013,GW967137.2.2,251.341,419051,0.194,054151-2,27.2
2010-08-24,GW967137.1.1,253.019,GW967137.2.2,251.344,419051,0.196,054151-2,22.4
2010-08-25,GW967137.1.1,253.107,GW967137.2.2,251.364,419051,0.436,054151-2,0.0
2010-08-26,GW967137.1.1,253.164,GW967137.2.2,251.372,419051,0.537,054151-2,1.2
2010-08-27,GW967137.1.1,253.18,GW967137.2.2,251.359,419051,0.473,054151-2,5.4
2010-08-28,GW967137.1.1,253.178,GW967137.2.2,251.341,419051,0.414,054151-2,0.0
2010-08-29,GW967137.1.1,253.167,GW967137.2.2,251.333,419051,0.364,054151-2,0.2
2010-08-30,GW967137.1.1,253.157,GW967137.2.2,251.331,419051,0.319,054151-2,0.0
2010-08-31,GW967137.1.1,253.139,GW967137.2.2,251.331,419051,0.284,054151-2,0.0
2010-09-01,GW967137.1.1,253.124,GW967137.2.2,251.338,419051,0.257,054151-2,0.0
2010-09-02,GW967137.1.1,253.112,GW967137.2.2,251.34,419051,0.243,054151-2,0.0
2010-09-03,GW967137.1.1,253.1,GW967137.2.2,251.336,419051,0.234,054151-2,0.0
2010-09-04,GW967137.1.1,253.1,GW967137.2.2,251.355,419051,0.236,054151-2,18.2
2010-09-05,GW967137.1.1,253.117,GW967137.2.2,251.353,419051,0.234,054151-2,26.8
2010-09-06,GW967137.1.1,253.182,GW967137.2.2,251.351,419051,0.501,054151-2,0.0
2010-09-07,GW967137.1.1,253.206,GW967137.2.2,251.347,419051,0.472,054151-2,0.0
2010-09-08,GW967137.1.1,253.21,GW967137.2.2,251.347,419051,0.42,054151-2,0.0
2010-09-09,GW967137.1.1,253.21,GW967137.2.2,251.362,419051,0.379,054151-2,0.0
2010-09-10,GW967137.1.1,253.223,GW967137.2.2,251.395,419051,0.367,054151-2,34.0
2010-09-11,GW967137.1.1,253.299,GW967137.2.2,251.39,419051,0.739,054151-2,0.8
2010-09-12,GW967137.1.1,253.327,GW967137.2.2,251.385,419051,0.683,054151-2,0.0
2010-09-13,GW967137.1.1,253.332,GW967137.2.2,251.392,419051,0.597,054151-2,4.0
2010-09-14,GW967137.1.1,253.329,GW967137.2.2,251.401,419051,0.541,054151-2,1.2
2010-09-15,GW967137.1.1,253.317,GW967137.2.2,251.392,419051,0.499,054151-2,0.0
2010-09-16,GW967137.1.1,253.299,GW967137.2.2,251.38,419051,0.45,054151-2,0.0
2010-09-17,GW967137.1.1,253.283,GW967137.2.2,251.375,419051,0.41,054151-2,0.0
2010-09-18,GW967137.1.1,253.27,GW967137.2.2,251.376,419051,0.381,054151-2,0.0
2010-09-19,GW967137.1.1,253.256,GW967137.2.2,251.374,419051,0.36,054151-2,0.0
2010-09-20,GW967137.1.1,253.245,GW967137.2.2,251.373,419051,0.341,054151-2,7.6
2010-09-21,GW967137.1.1,253.235,GW967137.2.2,251.371,419051,0.324,054151-2,0.4
2010-09-22,GW967137.1.1,253.223,GW967137.2.2,251.367,419051,0.313,054151-2,0.2
2010-09-23,GW967137.1.1,253.216,GW967137.2.2,251.371,419051,0.31,054151-2,0.8
2010-09-24,GW967137.1.1,253.21,GW967137.2.2,251.374,419051,0.31,054151-2,4.8
2010-09-25,GW967137.1.1,253.203,GW967137.2.2,251.379,419051,0.3,054151-2,8.0
2010-09-26,GW967137.1.1,253.2,GW967137.2.2,251.378,419051,0.297,054151-2,0.0
2010-09-27,GW967137.1.1,253.192,GW967137.2.2,251.382,419051,0.293,054151-2,0.0
2010-09-28,GW967137.1.1,253.19,GW967137.2.2,251.381,419051,0.291,054151-2,6.2
2010-09-29,GW967137.1.1,253.183,GW967137.2.2,251.375,419051,0.289,054151-2,0.0
2010-09-30,GW967137.1.1,253.178,GW967137.2.2,251.363,419051,0.285,054151-2,0.0
2010-10-01,GW967137.1.1,253.17,GW967137.2.2,251.356,419051,0.282,054151-2,0.0
2010-10-02,GW967137.1.1,253.17,GW967137.2.2,251.355,419051,0.28,054151-2,0.0
2010-10-03,GW967137.1.1,253.17,GW967137.2.2,251.36,419051,0.278,054151-2,2.0
2010-10-04,GW967137.1.1,253.17,GW967137.2.2,251.374,419051,0.282,054151-2,17.4
2010-10-05,GW967137.1.1,253.169,GW967137.2.2,251.373,419051,0.28,054151-2,0.0
2010-10-06,GW967137.1.1,253.162,GW967137.2.2,251.374,419051,0.277,054151-2,0.0
2010-10-07,GW967137.1.1,253.161,GW967137.2.2,251.372,419051,0.274,054151-2,0.0
2010-10-08,GW967137.1.1,253.16,GW967137.2.2,251.369,419051,0.27,054151-2,0.0
2010-10-09,GW967137.1.1,253.16,GW967137.2.2,251.362,419051,0.268,054151-2,22.2
2010-10-10,GW967137.1.1,253.153,GW967137.2.2,251.353,419051,0.265,054151-2,1.2
2010-10-11,GW967137.1.1,253.15,GW967137.2.2,251.349,419051,0.263,054151-2,0.0
2010-10-12,GW967137.1.1,253.15,GW967137.2.2,251.353,419051,0.264,054151-2,1.0
2010-10-13,GW967137.1.1,253.15,GW967137.2.2,251.367,419051,0.261,054151-2,0.2
2010-10-14,GW967137.1.1,253.15,GW967137.2.2,251.381,419051,0.261,054151-2,0.8
2010-10-15,GW967137.1.1,253.159,GW967137.2.2,251.411,419051,0.263,054151-2,14.8
2010-10-16,GW967137.1.1,253.29,GW967137.2.2,251.429,419051,0.602,054151-2,68.6
2010-10-17,GW967137.1.1,253.386,GW967137.2.2,251.419,419051,0.95,054151-2,0.8
2010-10-18,GW967137.1.1,253.389,GW967137.2.2,251.41,419051,0.701,054151-2,0.0
2010-10-19,GW967137.1.1,253.374,GW967137.2.2,251.4,419051,0.588,054151-2,0.0
2010-10-20,GW967137.1.1,253.349,GW967137.2.2,251.391,419051,0.502,054151-2,0.0
2010-10-21,GW967137.1.1,253.323,GW967137.2.2,251.391,419051,0.439,054151-2,0.0
2010-10-22,GW967137.1.1,253.303,GW967137.2.2,251.397,419051,0.393,054151-2,0.4
2010-10-23,GW967137.1.1,253.303,GW967137.2.2,251.408,419051,0.418,054151-2,26.6
2010-10-24,GW967137.1.1,253.311,GW967137.2.2,251.415,419051,0.484,054151-2,2.0
2010-10-25,GW967137.1.1,253.357,GW967137.2.2,251.427,419051,0.571,054151-2,17.2
2010-10-26,GW967137.1.1,253.389,GW967137.2.2,251.431,419051,0.692,054151-2,0.0
2010-10-27,GW967137.1.1,253.384,GW967137.2.2,251.432,419051,0.599,054151-2,0.0
2010-10-28,GW967137.1.1,253.364,GW967137.2.2,251.432,419051,0.531,054151-2,0.0
2010-10-29,GW967137.1.1,253.339,GW967137.2.2,251.428,419051,0.473,054151-2,0.0
2010-10-30,GW967137.1.1,253.319,GW967137.2.2,251.426,419051,0.425,054151-2,0.0
2010-10-31,GW967137.1.1,253.299,GW967137.2.2,251.425,419051,0.39,054151-2,0.0
2010-11-01,GW967137.1.1,253.283,GW967137.2.2,251.425,419051,0.364,054151-2,0.0
2010-11-02,GW967137.1.1,253.27,GW967137.2.2,251.424,419051,0.361,054151-2,25.0
2010-11-03,GW967137.1.1,253.256,GW967137.2.2,251.418,419051,0.345,054151-2,0.0
2010-11-04,GW967137.1.1,253.247,GW967137.2.2,251.423,419051,0.337,054151-2,0.0
2010-11-05,GW967137.1.1,253.238,GW967137.2.2,251.42,419051,0.332,054151-2,0.0
2010-11-06,GW967137.1.1,253.23,GW967137.2.2,251.42,419051,0.327,054151-2,0.0
2010-11-07,GW967137.1.1,253.223,GW967137.2.2,251.422,419051,0.323,054151-2,0.0
2010-11-08,GW967137.1.1,253.247,GW967137.2.2,251.436,419051,0.328,054151-2,11.0
2010-11-09,GW967137.1.1,253.307,GW967137.2.2,251.433,419051,0.645,054151-2,0.0
2010-11-10,GW967137.1.1,253.276,GW967137.2.2,251.439,419051,0.447,054151-2,0.0
2010-11-11,GW967137.1.1,253.242,GW967137.2.2,251.459,419051,0.343,054151-2,0.0
2010-11-12,GW967137.1.1,253.407,GW967137.2.2,251.504,419051,0.891,054151-2,0.0
2010-11-13,GW967137.1.1,253.413,GW967137.2.2,251.488,419051,0.898,054151-2,0.0
2010-11-14,GW967137.1.1,253.374,GW967137.2.2,251.482,419051,0.682,054151-2,0.0
2010-11-15,GW967137.1.1,253.353,GW967137.2.2,251.486,419051,0.56,054151-2,0.0
2010-11-16,GW967137.1.1,253.362,GW967137.2.2,251.494,419051,0.514,054151-2,68.0
2010-11-17,GW967137.1.1,253.401,GW967137.2.2,251.499,419051,0.688,054151-2,6.0
2010-11-18,GW967137.1.1,253.446,GW967137.2.2,251.512,419051,0.767,054151-2,0.0
2010-11-19,GW967137.1.1,253.476,GW967137.2.2,251.509,419051,0.835,054151-2,21.2
2010-11-20,GW967137.1.1,253.474,GW967137.2.2,251.499,419051,0.773,054151-2,0.0
2010-11-21,GW967137.1.1,253.456,GW967137.2.2,251.497,419051,0.665,054151-2,0.0
2010-11-22,GW967137.1.1,253.429,GW967137.2.2,251.492,419051,0.585,054151-2,0.0
2010-11-23,GW967137.1.1,253.399,GW967137.2.2,251.488,419051,0.515,054151-2,0.0
2010-11-24,GW967137.1.1,253.374,GW967137.2.2,251.485,419051,0.456,054151-2,0.0
2010-11-25,GW967137.1.1,253.35,GW967137.2.2,251.487,419051,0.408,054151-2,0.0
2010-11-26,GW967137.1.1,253.328,GW967137.2.2,251.488,419051,0.372,054151-2,0.0
2010-11-27,GW967137.1.1,253.311,GW967137.2.2,251.492,419051,0.354,054151-2,0.0
2010-11-28,GW967137.1.1,253.295,GW967137.2.2,251.495,419051,0.343,054151-2,0.0
2010-11-29,GW967137.1.1,253.283,GW967137.2.2,251.495,419051,0.337,054151-2,0.0
2010-11-30,GW967137.1.1,253.287,GW967137.2.2,251.525,419051,0.344,054151-2,31.0
2010-12-01,GW967137.1.1,253.282,GW967137.2.2,251.534,419051,0.368,054151-2,0.0
2010-12-02,GW967137.1.1,253.309,GW967137.2.2,251.539,419051,0.38,054151-2,30.0
2010-12-03,GW967137.1.1,253.361,GW967137.2.2,251.546,419051,0.613,054151-2,0.0
2010-12-04,GW967137.1.1,253.379,GW967137.2.2,251.56,419051,0.581,054151-2,15.0
2010-12-05,GW967137.1.1,253.379,GW967137.2.2,251.564,419051,0.555,054151-2,2.4
2010-12-06,GW967137.1.1,253.374,GW967137.2.2,251.566,419051,0.533,054151-2,18.0
2010-12-07,GW967137.1.1,253.44,GW967137.2.2,251.582,419051,0.733,054151-2,5.4
2010-12-08,GW967137.1.1,253.459,GW967137.2.2,251.574,419051,0.751,054151-2,0.0
2010-12-09,GW967137.1.1,253.431,GW967137.2.2,251.569,419051,0.58,054151-2,0.0
2010-12-10,GW967137.1.1,253.49,GW967137.2.2,251.635,419051,0.536,054151-2,41.0
2010-12-11,GW967137.1.1,253.705,GW967137.2.2,251.682,419051,1.468,054151-2,23.0
2010-12-12,GW967137.1.1,253.713,GW967137.2.2,251.671,419051,1.158,054151-2,0.0
