read_date,bl_meter1,bl_ahd1,bl_meter2,bl_ahd2,meter_no3,sl_read1,meter_no4,rf_read1
2010-09-14,GW967138.1.1,280.661,GW967138.2.2,278.486,CF419051,0.541,54151,1.2
2010-09-15,GW967138.1.1,280.591,GW967138.2.2,278.482,CF419051,0.499,54151,0.0
2010-09-16,GW967138.1.1,280.545,GW967138.2.2,278.475,CF419051,0.45,54151,0.0
2010-09-17,GW967138.1.1,280.511,GW967138.2.2,278.47,CF419051,0.41,54151,0.0
2010-09-18,GW967138.1.1,280.489,GW967138.2.2,278.476,CF419051,0.381,54151,0.0
2010-09-19,GW967138.1.1,280.469,GW967138.2.2,278.478,CF419051,0.36,54151,0.0
2010-09-20,GW967138.1.1,280.453,GW967138.2.2,278.483,CF419051,0.341,54151,7.6
2010-09-21,GW967138.1.1,280.438,GW967138.2.2,278.484,CF419051,0.324,54151,0.4
2010-09-22,GW967138.1.1,280.423,GW967138.2.2,278.484,CF419051,0.313,54151,0.2
2010-09-23,GW967138.1.1,280.413,GW967138.2.2,278.488,CF419051,0.31,54151,0.8
2010-09-24,GW967138.1.1,280.401,GW967138.2.2,278.491,CF419051,0.31,54151,4.8
2010-09-25,GW967138.1.1,280.393,GW967138.2.2,278.499,CF419051,0.3,54151,8.0
2010-09-26,GW967138.1.1,280.385,GW967138.2.2,278.501,CF419051,0.297,54151,0.0
2010-09-27,GW967138.1.1,280.377,GW967138.2.2,278.511,CF419051,0.293,54151,0.0
2010-09-28,GW967138.1.1,280.37,GW967138.2.2,278.516,CF419051,0.291,54151,6.2
2010-09-29,GW967138.1.1,280.36,GW967138.2.2,278.513,CF419051,0.289,54151,0.0
2010-09-30,GW967138.1.1,280.35,GW967138.2.2,278.505,CF419051,0.285,54151,0.0
2010-10-01,GW967138.1.1,280.346,GW967138.2.2,278.504,CF419051,0.282,54151,0.0
2010-10-02,GW967138.1.1,280.34,GW967138.2.2,278.507,CF419051,0.28,54151,0.0
2010-10-03,GW967138.1.1,280.337,GW967138.2.2,278.517,CF419051,0.278,54151,2.0
2010-10-04,GW967138.1.1,280.333,GW967138.2.2,278.534,CF419051,0.282,54151,17.4
2010-10-05,GW967138.1.1,280.33,GW967138.2.2,278.538,CF419051,0.28,54151,0.0
2010-10-06,GW967138.1.1,280.329,GW967138.2.2,278.542,CF419051,0.277,54151,0.0
2010-10-07,GW967138.1.1,280.322,GW967138.2.2,278.545,CF419051,0.274,54151,0.0
2010-10-08,GW967138.1.1,280.32,GW967138.2.2,278.545,CF419051,0.27,54151,0.0
2010-10-09,GW967138.1.1,280.318,GW967138.2.2,278.545,CF419051,0.268,54151,22.2
2010-10-10,GW967138.1.1,280.31,GW967138.2.2,278.542,CF419051,0.265,54151,1.2
2010-10-11,GW967138.1.1,280.308,GW967138.2.2,278.543,CF419051,0.263,54151,0.0
2010-10-12,GW967138.1.1,280.303,GW967138.2.2,278.551,CF419051,0.264,54151,1.0
2010-10-13,GW967138.1.1,280.3,GW967138.2.2,278.566,CF419051,0.261,54151,0.2
2010-10-14,GW967138.1.1,280.303,GW967138.2.2,278.582,CF419051,0.261,54151,0.8
2010-10-15,GW967138.1.1,280.31,GW967138.2.2,278.614,CF419051,0.263,54151,14.8
2010-10-16,GW967138.1.1,281.598,GW967138.2.2,278.632,CF419051,0.602,54151,68.6
2010-10-17,GW967138.1.1,283.115,GW967138.2.2,278.626,CF419051,0.95,54151,0.8
2010-10-18,GW967138.1.1,283.111,GW967138.2.2,278.621,CF419051,0.701,54151,0.0
2010-10-19,GW967138.1.1,282.735,GW967138.2.2,278.617,CF419051,0.588,54151,0.0
2010-10-20,GW967138.1.1,282.394,GW967138.2.2,278.622,CF419051,0.502,54151,0.0
2010-10-21,GW967138.1.1,282.119,GW967138.2.2,278.631,CF419051,0.439,54151,0.0
2010-10-22,GW967138.1.1,281.91,GW967138.2.2,278.645,CF419051,0.393,54151,0.4
2010-10-23,GW967138.1.1,282.534,GW967138.2.2,278.678,CF419051,0.418,54151,26.6
2010-10-24,GW967138.1.1,283.299,GW967138.2.2,278.689,CF419051,0.484,54151,2.0
2010-10-25,GW967138.1.1,283.554,GW967138.2.2,278.717,CF419051,0.571,54151,17.2
2010-10-26,GW967138.1.1,283.833,GW967138.2.2,278.733,CF419051,0.692,54151,0.0
2010-10-27,GW967138.1.1,283.819,GW967138.2.2,278.741,CF419051,0.599,54151,0.0
2010-10-28,GW967138.1.1,283.57,GW967138.2.2,278.74,CF419051,0.531,54151,0.0
2010-10-29,GW967138.1.1,283.335,GW967138.2.2,278.745,CF419051,0.473,54151,0.0
2010-10-30,GW967138.1.1,283.152,GW967138.2.2,278.755,CF419051,0.425,54151,0.0
2010-10-31,GW967138.1.1,282.996,GW967138.2.2,278.763,CF419051,0.39,54151,0.0
2010-11-01,GW967138.1.1,282.868,GW967138.2.2,278.778,CF419051,0.364,54151,0.0
2010-11-02,GW967138.1.1,282.759,GW967138.2.2,278.789,CF419051,0.361,54151,25.0
2010-11-03,GW967138.1.1,282.658,GW967138.2.2,278.797,CF419051,0.345,54151,0.0
2010-11-04,GW967138.1.1,282.567,GW967138.2.2,278.809,CF419051,0.337,54151,0.0
2010-11-05,GW967138.1.1,282.483,GW967138.2.2,278.819,CF419051,0.332,54151,0.0
2010-11-06,GW967138.1.1,282.405,GW967138.2.2,278.827,CF419051,0.327,54151,0.0
2010-11-07,GW967138.1.1,282.329,GW967138.2.2,278.838,CF419051,0.323,54151,0.0
2010-11-08,GW967138.1.1,282.761,GW967138.2.2,278.874,CF419051,0.328,54151,11.0
2010-11-09,GW967138.1.1,283.372,GW967138.2.2,278.875,CF419051,0.645,54151,0.0
2010-11-10,GW967138.1.1,283.59,GW967138.2.2,278.895,CF419051,0.447,54151,0.0
2010-11-11,GW967138.1.1,283.855,GW967138.2.2,278.942,CF419051,0.343,54151,0.0
2010-11-12,GW967138.1.1,284.204,GW967138.2.2,278.989,CF419051,0.891,54151,0.0
2010-11-13,GW967138.1.1,284.178,GW967138.2.2,278.988,CF419051,0.898,54151,0.0
2010-11-14,GW967138.1.1,284.188,GW967138.2.2,278.996,CF419051,0.682,54151,0.0
2010-11-15,GW967138.1.1,284.234,GW967138.2.2,279.02,CF419051,0.56,54151,0.0
2010-11-16,GW967138.1.1,284.281,GW967138.2.2,279.053,CF419051,0.514,54151,68.0
2010-11-17,GW967138.1.1,284.317,GW967138.2.2,279.069,CF419051,0.688,54151,6.0
2010-11-18,GW967138.1.1,284.351,GW967138.2.2,279.088,CF419051,0.767,54151,0.0
2010-11-19,GW967138.1.1,284.352,GW967138.2.2,279.091,CF419051,0.835,54151,21.2
2010-11-20,GW967138.1.1,284.331,GW967138.2.2,279.093,CF419051,0.773,54151,0.0
2010-11-21,GW967138.1.1,284.306,GW967138.2.2,279.103,CF419051,0.665,54151,0.0
2010-11-22,GW967138.1.1,284.278,GW967138.2.2,279.112,CF419051,0.585,54151,0.0
2010-11-23,GW967138.1.1,284.239,GW967138.2.2,279.121,CF419051,0.515,54151,0.0
2010-11-24,GW967138.1.1,284.206,GW967138.2.2,279.134,CF419051,0.456,54151,0.0
2010-11-25,GW967138.1.1,284.18,GW967138.2.2,279.152,CF419051,0.408,54151,0.0
2010-11-26,GW967138.1.1,284.122,GW967138.2.2,279.163,CF419051,0.372,54151,0.0
2010-11-27,GW967138.1.1,284.038,GW967138.2.2,279.177,CF419051,0.354,54151,0.0
2010-11-28,GW967138.1.1,283.961,GW967138.2.2,279.192,CF419051,0.343,54151,0.0
2010-11-29,GW967138.1.1,283.895,GW967138.2.2,279.206,CF419051,0.337,54151,0.0
2010-11-30,GW967138.1.1,283.847,GW967138.2.2,279.234,CF419051,0.344,54151,31.0
2010-12-02,GW967138.1.1,283.768,GW967138.2.2,279.264,CF419051,0.38,54151,30.0
2010-12-03,GW967138.1.1,283.723,GW967138.2.2,279.276,CF419051,0.613,54151,0.0
2010-12-04,GW967138.1.1,283.684,GW967138.2.2,279.3,CF419051,0.581,54151,15.0
2010-12-05,GW967138.1.1,283.646,GW967138.2.2,279.313,CF419051,0.555,54151,2.4
2010-12-06,GW967138.1.1,283.609,GW967138.2.2,279.326,CF419051,0.533,54151,18.0
2010-12-07,GW967138.1.1,283.893,GW967138.2.2,279.355,CF419051,0.733,54151,5.4
2010-12-08,GW967138.1.1,284.07,GW967138.2.2,279.364,CF419051,0.751,54151,0.0
2010-12-09,GW967138.1.1,284.133,GW967138.2.2,279.377,CF419051,0.58,54151,0.0
2010-12-10,GW967138.1.1,284.248,GW967138.2.2,279.45,CF419051,0.536,54151,41.0
2010-12-11,GW967138.1.1,284.451,GW967138.2.2,279.477,CF419051,1.468,54151,23.0
2010-12-12,GW967138.1.1,284.422,GW967138.2.2,279.48,CF419051,1.158,54151,0.0
2010-12-13,GW967138.1.1,284.406,GW967138.2.2,279.481,CF419051,0.918,54151,0.0
2010-12-14,GW967138.1.1,284.392,GW967138.2.2,279.491,CF419051,0.776,54151,0.0
2010-12-15,GW967138.1.1,284.4,GW967138.2.2,279.505,CF419051,0.698,54151,0.0
2010-12-16,GW967138.1.1,284.416,GW967138.2.2,279.536,CF419051,0.655,54151,10.0
2010-12-17,GW967138.1.1,284.453,GW967138.2.2,279.549,CF419051,0.809,54151,0.0
2010-12-18,GW967138.1.1,284.434,GW967138.2.2,279.554,CF419051,0.744,54151,0.0
2010-12-19,GW967138.1.1,284.425,GW967138.2.2,279.577,CF419051,0.651,54151,0.0
2010-12-20,GW967138.1.1,284.412,GW967138.2.2,279.583,CF419051,0.596,54151,0.0
2010-12-21,GW967138.1.1,284.4,GW967138.2.2,279.584,CF419051,0.385,54151,0.0
2010-12-22,GW967138.1.1,284.382,GW967138.2.2,279.588,CF419051,0.299,54151,0.0
2010-12-23,GW967138.1.1,284.353,GW967138.2.2,279.596,CF419051,0.274,54151,0.0
2010-12-24,GW967138.1.1,284.308,GW967138.2.2,279.602,CF419051,0.264,54151,0.0
2010-12-25,GW967138.1.1,284.267,GW967138.2.2,279.621,CF419051,0.257,54151,0.0
2010-12-26,GW967138.1.1,284.243,GW967138.2.2,279.645,CF419051,0.255,54151,10.0
2010-12-27,GW967138.1.1,284.231,GW967138.2.2,279.668,CF419051,0.251,54151,0.0
2010-12-28,GW967138.1.1,284.209,GW967138.2.2,279.665,CF419051,0.251,54151,0.0
2010-12-29,GW967138.1.1,284.179,GW967138.2.2,279.67,CF419051,0.247,54151,0.0
2010-12-30,GW967138.1.1,284.15,GW967138.2.2,279.68,CF419051,0.243,54151,0.0
2010-12-31,GW967138.1.1,284.124,GW967138.2.2,279.692,CF419051,0.243,54151,0.0
2011-01-01,GW967138.1.1,284.099,GW967138.2.2,279.703,CF419051,0.241,54151,0.0
2011-01-02,GW967138.1.1,284.087,GW967138.2.2,279.718,CF419051,0.24,54151,0.0
2011-01-03,GW967138.1.1,284.068,GW967138.2.2,279.731,CF419051,0.238,54151,0.0
2011-01-04,GW967138.1.1,284.048,GW967138.2.2,279.748,CF419051,0.236,54151,29.0
2011-01-05,GW967138.1.1,284.041,GW967138.2.2,279.771,CF419051,0.235,54151,0.0
2011-01-06,GW967138.1.1,284.041,GW967138.2.2,279.789,CF419051,0.239,54151,0.0
2011-01-07,GW967138.1.1,284.017,GW967138.2.2,279.796,CF419051,0.235,54151,0.0
2011-01-08,GW967138.1.1,283.999,GW967138.2.2,279.808,CF419051,0.233,54151,2.0
2011-01-09,GW967138.1.1,283.982,GW967138.2.2,279.818,CF419051,0.232,54151,0.0
2011-01-10,GW967138.1.1,283.967,GW967138.2.2,279.828,CF419051,0.231,54151,0.0
2011-01-11,GW967138.1.1,283.953,GW967138.2.2,279.845,CF419051,0.232,54151,19.6
2011-01-12,GW967138.1.1,283.937,GW967138.2.2,279.854,CF419051,0.231,54151,0.0
2011-01-13,GW967138.1.1,283.908,GW967138.2.2,279.857,CF419051,0.229,54151,0.0
2011-01-14,GW967138.1.1,283.881,GW967138.2.2,279.869,CF419051,0.228,54151,0.0
2011-01-15,GW967138.1.1,283.865,GW967138.2.2,279.882,CF419051,0.227,54151,0.0
2011-01-16,GW967138.1.1,283.852,GW967138.2.2,279.897,CF419051,0.227,54151,0.0
2011-01-17,GW967138.1.1,283.839,GW967138.2.2,279.915,CF419051,0.227,54151,0.0
2011-01-18,GW967138.1.1,283.826,GW967138.2.2,279.924,CF419051,0.227,54151,0.0
2011-01-19,GW967138.1.1,283.813,GW967138.2.2,279.93,CF419051,0.225,54151,0.0
2011-01-20,GW967138.1.1,283.798,GW967138.2.2,279.937,CF419051,0.225,54151,0.0
2011-01-21,GW967138.1.1,283.785,GW967138.2.2,279.944,CF419051,0.224,54151,0.0
2011-01-22,GW967138.1.1,283.77,GW967138.2.2,279.951,CF419051,0.223,54151,0.0
2011-01-23,GW967138.1.1,283.757,GW967138.2.2,279.967,CF419051,0.221,54151,0.0
2011-01-24,GW967138.1.1,283.749,GW967138.2.2,279.982,CF419051,0.218,54151,0.0
2011-01-25,GW967138.1.1,283.737,GW967138.2.2,279.989,CF419051,0.215,54151,0.0
2011-01-26,GW967138.1.1,283.721,GW967138.2.2,279.992,CF419051,0.215,54151,0.0
2011-01-27,GW967138.1.1,283.704,GW967138.2.2,279.998,CF419051,0.215,54151,0.0
2011-01-28,GW967138.1.1,283.689,GW967138.2.2,280.005,CF419051,0.214,54151,0.0
2011-01-29,GW967138.1.1,283.67,GW967138.2.2,280.006,CF419051,0.214,54151,0.0
2011-01-30,GW967138.1.1,283.653,GW967138.2.2,280.012,CF419051,0.214,54151,0.0
2011-01-31,GW967138.1.1,283.635,GW967138.2.2,280.025,CF419051,0.214,54151,0.0
2011-02-01,GW967138.1.1,283.621,GW967138.2.2,280.038,CF419051,0.213,54151,0.0
2011-02-02,GW967138.1.1,283.605,GW967138.2.2,280.043,CF419051,0.211,54151,0.0
2011-02-03,GW967138.1.1,283.588,GW967138.2.2,280.051,CF419051,0.21,54151,0.0
2011-02-04,GW967138.1.1,283.573,GW967138.2.2,280.062,CF419051,0.208,54151,0.0
2011-02-05,GW967138.1.1,283.556,GW967138.2.2,280.07,CF419051,0.208,54151,0.0
2011-02-06,GW967138.1.1,283.536,GW967138.2.2,280.072,CF419051,0.208,54151,0.0
2011-02-07,GW967138.1.1,283.517,GW967138.2.2,280.082,CF419051,0.207,54151,0.0
2011-02-08,GW967138.1.1,283.507,GW967138.2.2,280.095,CF419051,0.207,54151,6.0
2011-02-09,GW967138.1.1,283.492,GW967138.2.2,280.095,CF419051,0.208,54151,0.0
2011-02-10,GW967138.1.1,283.474,GW967138.2.2,280.102,CF419051,0.207,54151,0.0
2011-02-11,GW967138.1.1,283.459,GW967138.2.2,280.115,CF419051,0.207,54151,0.0
2011-02-12,GW967138.1.1,283.444,GW967138.2.2,280.128,CF419051,0.206,54151,0.0
2011-02-13,GW967138.1.1,283.428,GW967138.2.2,280.133,CF419051,0.207,54151,0.0
2011-02-14,GW967138.1.1,283.414,GW967138.2.2,280.14,CF419051,0.208,54151,27.0
2011-02-15,GW967138.1.1,283.401,GW967138.2.2,280.146,CF419051,0.208,54151,0.0
2011-02-16,GW967138.1.1,283.392,GW967138.2.2,280.16,CF419051,0.207,54151,3.4
2011-02-17,GW967138.1.1,283.382,GW967138.2.2,280.17,CF419051,0.208,54151,4.0
2011-02-18,GW967138.1.1,283.37,GW967138.2.2,280.177,CF419051,0.207,54151,0.0
2011-02-19,GW967138.1.1,283.359,GW967138.2.2,280.184,CF419051,0.206,54151,0.0
2011-02-20,GW967138.1.1,283.347,GW967138.2.2,280.193,CF419051,0.205,54151,0.0
2011-02-21,GW967138.1.1,283.336,GW967138.2.2,280.198,CF419051,0.205,54151,0.0
2011-02-22,GW967138.1.1,283.319,GW967138.2.2,280.19,CF419051,0.204,54151,0.0
2011-02-23,GW967138.1.1,283.304,GW967138.2.2,280.192,CF419051,0.203,54151,0.0
2011-02-24,GW967138.1.1,283.292,GW967138.2.2,280.202,CF419051,0.203,54151,0.0
2011-02-25,GW967138.1.1,283.282,GW967138.2.2,280.213,CF419051,0.203,54151,0.0
2011-02-26,GW967138.1.1,283.273,GW967138.2.2,280.222,CF419051,0.203,54151,0.0
2011-02-27,GW967138.1.1,283.264,GW967138.2.2,280.229,CF419051,0.203,54151,0.0
2011-02-28,GW967138.1.1,283.255,GW967138.2.2,280.236,CF419051,0.203,54151,0.0
2011-03-01,GW967138.1.1,283.247,GW967138.2.2,280.24,CF419051,0.202,54151,0.0
2011-03-02,GW967138.1.1,283.238,GW967138.2.2,280.241,CF419051,0.202,54151,9.0
2011-03-03,GW967138.1.1,283.231,GW967138.2.2,280.249,CF419051,0.203,54151,8.0
2011-03-04,GW967138.1.1,283.224,GW967138.2.2,280.252,CF419051,0.202,54151,22.0
2011-03-05,GW967138.1.1,283.212,GW967138.2.2,280.245,CF419051,0.203,54151,0.0
2011-03-06,GW967138.1.1,283.197,GW967138.2.2,280.239,CF419051,0.203,54151,0.0
2011-03-07,GW967138.1.1,283.186,GW967138.2.2,280.247,CF419051,0.203,54151,0.0
2011-03-08,GW967138.1.1,283.177,GW967138.2.2,280.258,CF419051,0.204,54151,0.0
2011-03-09,GW967138.1.1,283.169,GW967138.2.2,280.263,CF419051,0.203,54151,0.0
2011-03-10,GW967138.1.1,283.161,GW967138.2.2,280.271,CF419051,0.203,54151,20.0
2011-03-11,GW967138.1.1,283.151,GW967138.2.2,280.272,CF419051,0.202,54151,0.0
2011-03-12,GW967138.1.1,283.14,GW967138.2.2,280.269,CF419051,0.202,54151,0.0
2011-03-13,GW967138.1.1,283.126,GW967138.2.2,280.27,CF419051,0.203,54151,0.0
2011-03-14,GW967138.1.1,283.114,GW967138.2.2,280.276,CF419051,0.203,54151,0.0
2011-03-15,GW967138.1.1,283.102,GW967138.2.2,280.281,CF419051,0.203,54151,0.0
2011-03-16,GW967138.1.1,283.09,GW967138.2.2,280.286,CF419051,0.202,54151,0.8
2011-03-17,GW967138.1.1,283.082,GW967138.2.2,280.292,CF419051,0.202,54151,1.0
2011-03-18,GW967138.1.1,283.077,GW967138.2.2,280.302,CF419051,0.202,54151,0.2
2011-03-19,GW967138.1.1,283.073,GW967138.2.2,280.31,CF419051,0.203,54151,5.8
2011-03-20,GW967138.1.1,283.068,GW967138.2.2,280.32,CF419051,0.203,54151,3.2
2011-03-21,GW967138.1.1,283.062,GW967138.2.2,280.327,CF419051,0.203,54151,0.6
2011-03-22,GW967138.1.1,283.057,GW967138.2.2,280.337,CF419051,0.203,54151,22.2
2011-03-23,GW967138.1.1,283.048,GW967138.2.2,280.334,CF419051,0.203,54151,0.0
2011-03-24,GW967138.1.1,283.037,GW967138.2.2,280.33,CF419051,0.202,54151,0.0
2011-03-25,GW967138.1.1,283.026,GW967138.2.2,280.324,CF419051,0.202,54151,0.0
2011-03-26,GW967138.1.1,283.016,GW967138.2.2,280.319,CF419051,0.202,54151,0.0
2011-03-27,GW967138.1.1,283.004,GW967138.2.2,280.314,CF419051,0.202,54151,0.0
2011-03-28,GW967138.1.1,282.994,GW967138.2.2,280.313,CF419051,0.202,54151,0.0
2011-03-29,GW967138.1.1,282.986,GW967138.2.2,280.315,CF419051,0.201,54151,0.0
2011-03-30,GW967138.1.1,282.982,GW967138.2.2,280.322,CF419051,0.199,54151,0.2
2011-03-31,GW967138.1.1,282.974,GW967138.2.2,280.322,CF419051,0.199,54151,3.0
2011-04-01,GW967138.1.1,282.967,GW967138.2.2,280.323,CF419051,0.199,54151,0.0
2011-04-02,GW967138.1.1,282.961,GW967138.2.2,280.327,CF419051,0.199,54151,6.6
2011-04-03,GW967138.1.1,282.954,GW967138.2.2,280.325,CF419051,0.199,54151,0.0
2011-04-04,GW967138.1.1,282.945,GW967138.2.2,280.322,CF419051,0.2,54151,0.0
2011-04-05,GW967138.1.1,282.938,GW967138.2.2,280.32,CF419051,0.199,54151,0.0
2011-04-06,GW967138.1.1,282.932,GW967138.2.2,280.321,CF419051,0.199,54151,0.0
2011-04-07,GW967138.1.1,282.925,GW967138.2.2,280.321,CF419051,0.199,54151,0.0
2011-04-08,GW967138.1.1,282.919,GW967138.2.2,280.323,CF419051,0.199,54151,0.8
2011-04-09,GW967138.1.1,282.915,GW967138.2.2,280.33,CF419051,0.199,54151,0.0
2011-04-10,GW967138.1.1,282.914,GW967138.2.2,280.347,CF419051,0.198,54151,0.0
2011-04-11,GW967138.1.1,282.915,GW967138.2.2,280.362,CF419051,0.2,54151,27.2
2011-04-12,GW967138.1.1,282.91,GW967138.2.2,280.354,CF419051,0.2,54151,0.0
2011-04-13,GW967138.1.1,282.905,GW967138.2.2,280.354,CF419051,0.2,54151,0.0
2011-04-14,GW967138.1.1,282.9,GW967138.2.2,280.358,CF419051,0.2,54151,0.0
2011-04-15,GW967138.1.1,282.894,GW967138.2.2,280.356,CF419051,0.199,54151,0.0
2011-04-16,GW967138.1.1,282.89,GW967138.2.2,280.357,CF419051,0.198,54151,4.6
2011-04-17,GW967138.1.1,282.881,GW967138.2.2,280.352,CF419051,0.199,54151,3.8
2011-04-18,GW967138.1.1,282.863,GW967138.2.2,280.352,CF419051,0.198,54151,2.4
2011-04-19,GW967138.1.1,282.86,GW967138.2.2,280.353,CF419051,0.198,54151,0.0
2011-04-20,GW967138.1.1,282.857,GW967138.2.2,280.355,CF419051,0.198,54151,0.0
2011-04-21,GW967138.1.1,282.857,GW967138.2.2,280.36,CF419051,0.198,54151,0.0
2011-04-22,GW967138.1.1,282.856,GW967138.2.2,280.361,CF419051,0.198,54151,1.4
2011-04-23,GW967138.1.1,282.85,GW967138.2.2,280.353,CF419051,0.198,54151,0.0
2011-04-24,GW967138.1.1,282.845,GW967138.2.2,280.348,CF419051,0.198,54151,0.0
2011-04-25,GW967138.1.1,282.841,GW967138.2.2,280.345,CF419051,0.198,54151,0.0
2011-04-26,GW967138.1.1,282.837,GW967138.2.2,280.34,CF419051,0.198,54151,0.0
2011-04-27,GW967138.1.1,282.833,GW967138.2.2,280.34,CF419051,0.198,54151,0.0
2011-04-28,GW967138.1.1,282.831,GW967138.2.2,280.343,CF419051,0.198,54151,0.2
2011-04-29,GW967138.1.1,282.829,GW967138.2.2,280.346,CF419051,0.198,54151,0.2
2011-04-30,GW967138.1.1,282.826,GW967138.2.2,280.35,CF419051,0.198,54151,0.0
2011-05-01,GW967138.1.1,282.824,GW967138.2.2,280.354,CF419051,0.198,54151,0.2
2011-05-02,GW967138.1.1,282.821,GW967138.2.2,280.356,CF419051,0.198,54151,0.0
2011-05-03,GW967138.1.1,282.82,GW967138.2.2,280.357,CF419051,0.198,54151,0.0
2011-05-04,GW967138.1.1,282.815,GW967138.2.2,280.352,CF419051,0.197,54151,0.0
2011-05-05,GW967138.1.1,282.809,GW967138.2.2,280.346,CF419051,0.198,54151,0.2
2011-05-06,GW967138.1.1,282.802,GW967138.2.2,280.343,CF419051,0.198,54151,0.0
2011-05-07,GW967138.1.1,282.798,GW967138.2.2,280.349,CF419051,0.198,54151,0.0
2011-05-08,GW967138.1.1,282.795,GW967138.2.2,280.353,CF419051,0.198,54151,0.0
2011-05-09,GW967138.1.1,282.791,GW967138.2.2,280.356,CF419051,0.198,54151,0.0
2011-05-10,GW967138.1.1,282.785,GW967138.2.2,280.351,CF419051,0.198,54151,0.0
2011-05-11,GW967138.1.1,282.78,GW967138.2.2,280.349,CF419051,0.197,54151,0.0
2011-05-12,GW967138.1.1,282.776,GW967138.2.2,280.347,CF419051,0.198,54151,0.8
2011-05-13,GW967138.1.1,282.772,GW967138.2.2,280.345,CF419051,0.198,54151,3.0
2011-05-14,GW967138.1.1,282.765,GW967138.2.2,280.336,CF419051,0.198,54151,0.0
2011-05-15,GW967138.1.1,282.754,GW967138.2.2,280.32,CF419051,0.198,54151,0.0
2011-05-16,GW967138.1.1,282.746,GW967138.2.2,280.317,CF419051,0.199,54151,0.0
2011-05-17,GW967138.1.1,282.74,GW967138.2.2,280.319,CF419051,0.199,54151,0.0
2011-05-18,GW967138.1.1,282.732,GW967138.2.2,280.316,CF419051,0.2,54151,0.0
2011-05-19,GW967138.1.1,282.726,GW967138.2.2,280.316,CF419051,0.199,54151,0.0
2011-05-20,GW967138.1.1,282.722,GW967138.2.2,280.319,CF419051,0.199,54151,0.0
2011-05-21,GW967138.1.1,282.717,GW967138.2.2,280.321,CF419051,0.199,54151,0.0
2011-05-22,GW967138.1.1,282.716,GW967138.2.2,280.331,CF419051,0.198,54151,0.0
2011-05-23,GW967138.1.1,282.728,GW967138.2.2,280.364,CF419051,0.2,54151,34.0
2011-05-24,GW967138.1.1,282.738,GW967138.2.2,280.37,CF419051,0.2,54151,3.0
2011-05-25,GW967138.1.1,282.738,GW967138.2.2,280.364,CF419051,0.2,54151,23.8
2011-05-26,GW967138.1.1,282.733,GW967138.2.2,280.353,CF419051,0.201,54151,0.2
2011-05-27,GW967138.1.1,282.728,GW967138.2.2,280.346,CF419051,0.201,54151,0.4
2011-05-28,GW967138.1.1,282.723,GW967138.2.2,280.34,CF419051,0.201,54151,0.0
2011-05-29,GW967138.1.1,282.722,GW967138.2.2,280.338,CF419051,0.2,54151,0.0
2011-05-30,GW967138.1.1,282.729,GW967138.2.2,280.346,CF419051,0.201,54151,4.8
2011-05-31,GW967138.1.1,282.738,GW967138.2.2,280.359,CF419051,0.202,54151,13.6
2011-06-01,GW967138.1.1,282.741,GW967138.2.2,280.349,CF419051,0.202,54151,0.0
2011-06-02,GW967138.1.1,282.74,GW967138.2.2,280.344,CF419051,0.202,54151,0.4
2011-06-03,GW967138.1.1,282.741,GW967138.2.2,280.346,CF419051,0.202,54151,0.2
2011-06-04,GW967138.1.1,282.741,GW967138.2.2,280.345,CF419051,0.203,54151,0.0
2011-06-05,GW967138.1.1,282.742,GW967138.2.2,280.344,CF419051,0.203,54151,0.0
2011-06-06,GW967138.1.1,282.739,GW967138.2.2,280.339,CF419051,0.203,54151,0.0
2011-06-07,GW967138.1.1,282.735,GW967138.2.2,280.335,CF419051,0.203,54151,0.0
2011-06-08,GW967138.1.1,282.735,GW967138.2.2,280.333,CF419051,0.203,54151,0.0
2011-06-09,GW967138.1.1,282.735,GW967138.2.2,280.33,CF419051,0.203,54151,0.0
2011-06-10,GW967138.1.1,282.736,GW967138.2.2,280.328,CF419051,0.203,54151,0.4
2011-06-11,GW967138.1.1,282.735,GW967138.2.2,280.322,CF419051,0.203,54151,0.2
2011-06-12,GW967138.1.1,282.74,GW967138.2.2,280.33,CF419051,0.203,54151,9.2
2011-06-13,GW967138.1.1,282.746,GW967138.2.2,280.336,CF419051,0.203,54151,5.4
2011-06-14,GW967138.1.1,282.753,GW967138.2.2,280.345,CF419051,0.203,54151,13.4
2011-06-15,GW967138.1.1,282.762,GW967138.2.2,280.343,CF419051,0.203,54151,27.4
2011-06-16,GW967138.1.1,282.764,GW967138.2.2,280.338,CF419051,0.203,54151,1.4
2011-06-17,GW967138.1.1,282.766,GW967138.2.2,280.341,CF419051,0.202,54151,0.0
2011-06-18,GW967138.1.1,282.762,GW967138.2.2,280.333,CF419051,0.201,54151,0.0
2011-06-19,GW967138.1.1,282.756,GW967138.2.2,280.328,CF419051,0.201,54151,0.0
2011-06-20,GW967138.1.1,282.752,GW967138.2.2,280.325,CF419051,0.201,54151,0.0
2011-06-21,GW967138.1.1,282.75,GW967138.2.2,280.332,CF419051,0.201,54151,0.4
2011-06-22,GW967138.1.1,282.739,GW967138.2.2,280.321,CF419051,0.201,54151,5.4
2011-06-23,GW967138.1.1,282.73,GW967138.2.2,280.309,CF419051,0.201,54151,0.2
2011-06-24,GW967138.1.1,282.719,GW967138.2.2,280.3,CF419051,0.201,54151,0.2
2011-06-25,GW967138.1.1,282.711,GW967138.2.2,280.294,CF419051,0.201,54151,0.0
