read_date,sl_read1,bl_meter1,bl_ahd1,mean_temp1,bl_meter2,bl_ahd2,mean_temp2,bl_meter3,bl_ahd3,mean_temp3,bl_meter4,bl_ahd4,mean_temp4,sl_meter,rf_meter,rf_read1,rf_MA,rf_bin
2010-06-05 00:00:00,0.2,GW967137.1.1,252.955,20.319,GW967137.2.2,251.345,20.327,GW967138.1.1,280.167,20.829,GW967138.2.2,278.663,20.85,CF419051,54151,4.2,12.019999999999996,1
2010-06-07 00:00:00,0.198,GW967137.1.1,252.949,20.325,GW967137.2.2,251.325,20.325,GW967138.1.1,280.161,20.834,GW967138.2.2,278.647,20.854,CF419051,54151,0.2,10.759999999999996,1
2010-06-15 00:00:00,0.2,GW967137.1.1,252.939,20.349,GW967137.2.2,251.308,20.317,GW967138.1.1,280.14,20.855,GW967138.2.2,278.618,20.871,CF419051,54151,1.4,0.15999999999999667,1
2010-06-18 00:00:00,0.199,GW967137.1.1,252.946,20.358,GW967137.2.2,251.332,20.314,GW967138.1.1,280.135,20.863,GW967138.2.2,278.632,20.877,CF419051,54151,19.4,2.0799999999999965,1
2010-06-19 00:00:00,0.198,GW967137.1.1,252.944,20.361,GW967137.2.2,251.323,20.313,GW967138.1.1,280.132,20.866,GW967138.2.2,278.622,20.879,CF419051,54151,0.2,2.0999999999999965,1
2010-06-23 00:00:00,0.198,GW967137.1.1,252.939,20.373,GW967137.2.2,251.302,20.309,GW967138.1.1,280.124,20.876,GW967138.2.2,278.595,20.887,CF419051,54151,0.4,2.139999999999996,1
2010-06-24 00:00:00,0.195,GW967137.1.1,252.941,20.376,GW967137.2.2,251.31,20.308,GW967138.1.1,280.122,20.879,GW967138.2.2,278.6,20.89,CF419051,54151,0.4,2.179999999999996,1
2010-06-26 00:00:00,0.197,GW967137.1.1,252.949,20.382,GW967137.2.2,251.332,20.306,GW967138.1.1,280.12,20.884,GW967138.2.2,278.613,20.894,CF419051,54151,8.6,2.8999999999999964,1
2010-06-27 00:00:00,0.2,GW967137.1.1,252.952,20.385,GW967137.2.2,251.335,20.305,GW967138.1.1,280.119,20.887,GW967138.2.2,278.614,20.896,CF419051,54151,6.4,3.5399999999999965,1
2010-07-03 00:00:00,0.202,GW967137.1.1,252.93,20.4,GW967137.2.2,251.28,20.286,GW967138.1.1,280.11,20.9,GW967138.2.2,278.548,20.908,CF419051,54151,7.2,2.2599999999999967,1
2010-07-04 00:00:00,0.202,GW967137.1.1,252.93,20.4,GW967137.2.2,251.283,20.292,GW967138.1.1,280.109,20.9,GW967138.2.2,278.547,20.91,CF419051,54151,0.4,2.2599999999999967,1
2010-07-06 00:00:00,0.204,GW967137.1.1,252.94,20.4,GW967137.2.2,251.305,20.3,GW967138.1.1,280.1,20.9,GW967138.2.2,278.557,20.914,CF419051,54151,13.2,2.7199999999999966,1
2010-07-07 00:00:00,0.199,GW967137.1.1,252.94,20.4,GW967137.2.2,251.295,20.299,GW967138.1.1,280.1,20.9,GW967138.2.2,278.547,20.917,CF419051,54151,0.2,2.0999999999999965,1
2010-07-08 00:00:00,0.199,GW967137.1.1,252.94,20.4,GW967137.2.2,251.293,20.3,GW967138.1.1,280.1,20.9,GW967138.2.2,278.543,20.919,CF419051,54151,0.2,2.1199999999999966,1
2010-07-09 00:00:00,0.199,GW967137.1.1,252.94,20.4,GW967137.2.2,251.288,20.3,GW967138.1.1,280.099,20.9,GW967138.2.2,278.538,20.921,CF419051,54151,0.2,2.139999999999996,1
2010-07-12 00:00:00,0.201,GW967137.1.1,252.95,20.403,GW967137.2.2,251.293,20.3,GW967138.1.1,280.09,20.9,GW967138.2.2,278.535,20.927,CF419051,54151,16.2,3.7599999999999967,1
2010-07-13 00:00:00,0.198,GW967137.1.1,252.95,20.405,GW967137.2.2,251.301,20.3,GW967138.1.1,280.09,20.9,GW967138.2.2,278.541,20.929,CF419051,54151,1.2,3.159999999999997,1
2010-07-14 00:00:00,0.198,GW967137.1.1,252.95,20.413,GW967137.2.2,251.31,20.3,GW967138.1.1,280.09,20.9,GW967138.2.2,278.543,20.931,CF419051,54151,56.2,8.739999999999997,3
2010-07-15 00:00:00,0.202,GW967137.1.1,252.95,20.437,GW967137.2.2,251.298,20.3,GW967138.1.1,280.09,20.9,GW967138.2.2,278.532,20.933,CF419051,54151,0.2,8.759999999999996,1
2010-07-19 00:00:00,0.207,GW967137.1.1,252.95,20.486,GW967137.2.2,251.304,20.3,GW967138.1.1,280.08,20.9,GW967138.2.2,278.528,20.941,CF419051,54151,1.2,7.499999999999996,1
2010-07-20 00:00:00,0.208,GW967137.1.1,252.95,20.489,GW967137.2.2,251.295,20.3,GW967138.1.1,280.08,20.9,GW967138.2.2,278.519,20.944,CF419051,54151,4.0,7.899999999999996,1
2010-07-21 00:00:00,0.209,GW967137.1.1,252.95,20.489,GW967137.2.2,251.288,20.3,GW967138.1.1,280.08,20.9,GW967138.2.2,278.509,20.946,CF419051,54151,0.2,7.919999999999996,1
2010-07-22 00:00:00,0.207,GW967137.1.1,252.942,20.492,GW967137.2.2,251.278,20.3,GW967138.1.1,280.08,20.902,GW967138.2.2,278.5,20.948,CF419051,54151,0.2,6.319999999999996,1
2010-07-23 00:00:00,0.204,GW967137.1.1,252.937,20.495,GW967137.2.2,251.274,20.3,GW967138.1.1,280.078,20.919,GW967138.2.2,278.494,20.95,CF419051,54151,0.2,6.219999999999996,1
2010-07-28 00:00:00,0.189,GW967137.1.1,252.925,20.498,GW967137.2.2,251.286,20.3,GW967138.1.1,280.066,21.0,GW967138.2.2,278.495,20.96,CF419051,54151,4.0,0.9799999999999958,1
2010-07-29 00:00:00,0.196,GW967137.1.1,252.93,20.497,GW967137.2.2,251.303,20.3,GW967138.1.1,280.07,21.0,GW967138.2.2,278.508,20.962,CF419051,54151,39.4,4.799999999999995,2
2010-07-30 00:00:00,0.191,GW967137.1.1,252.93,20.497,GW967137.2.2,251.307,20.3,GW967138.1.1,280.07,21.0,GW967138.2.2,278.508,20.964,CF419051,54151,0.6,4.4599999999999955,1
2010-07-31 00:00:00,0.195,GW967137.1.1,252.933,20.494,GW967137.2.2,251.323,20.3,GW967138.1.1,280.092,21.0,GW967138.2.2,278.522,20.966,CF419051,54151,56.2,10.059999999999995,3
2010-08-01 00:00:00,0.197,GW967137.1.1,252.93,20.495,GW967137.2.2,251.311,20.3,GW967138.1.1,280.107,21.0,GW967138.2.2,278.51,20.969,CF419051,54151,0.8,10.119999999999994,1
2010-08-02 00:00:00,0.189,GW967137.1.1,252.93,20.494,GW967137.2.2,251.313,20.3,GW967138.1.1,280.091,21.0,GW967138.2.2,278.511,20.971,CF419051,54151,0.6,10.159999999999993,1
2010-08-03 00:00:00,0.188,GW967137.1.1,252.928,20.493,GW967137.2.2,251.318,20.3,GW967138.1.1,280.081,21.0,GW967138.2.2,278.516,20.973,CF419051,54151,0.8,10.239999999999993,1
2010-08-05 00:00:00,0.186,GW967137.1.1,252.92,20.466,GW967137.2.2,251.317,20.3,GW967138.1.1,280.07,21.0,GW967138.2.2,278.507,20.977,CF419051,54151,0.2,10.259999999999994,1
2010-08-10 00:00:00,0.186,GW967137.1.1,252.917,20.408,GW967137.2.2,251.325,20.3,GW967138.1.1,280.06,21.0,GW967138.2.2,278.498,20.987,CF419051,54151,39.2,4.159999999999994,2
2010-08-11 00:00:00,0.492,GW967137.1.1,253.045,20.4,GW967137.2.2,251.357,20.3,GW967138.1.1,280.06,21.0,GW967138.2.2,278.503,20.989,CF419051,54151,41.4,8.219999999999995,3
2010-08-12 00:00:00,0.562,GW967137.1.1,253.108,20.4,GW967137.2.2,251.361,20.3,GW967138.1.1,280.06,21.0,GW967138.2.2,278.504,20.991,CF419051,54151,12.2,9.379999999999995,1
2010-08-13 00:00:00,0.521,GW967137.1.1,253.14,20.4,GW967137.2.2,251.357,20.3,GW967138.1.1,280.06,21.0,GW967138.2.2,278.496,20.993,CF419051,54151,6.2,9.919999999999996,1
2010-08-15 00:00:00,0.424,GW967137.1.1,253.147,20.4,GW967137.2.2,251.359,20.3,GW967138.1.1,280.05,21.0,GW967138.2.2,278.493,20.998,CF419051,54151,0.2,9.919999999999996,1
2010-08-16 00:00:00,0.288,GW967137.1.1,253.108,20.4,GW967137.2.2,251.34,20.3,GW967138.1.1,280.05,21.0,GW967138.2.2,278.477,21.0,CF419051,54151,0.2,9.939999999999996,1
2010-08-19 00:00:00,0.197,GW967137.1.1,253.036,20.4,GW967137.2.2,251.338,20.3,GW967138.1.1,280.05,21.0,GW967138.2.2,278.479,21.006,CF419051,54151,8.0,10.739999999999997,1
2010-08-20 00:00:00,0.196,GW967137.1.1,253.027,20.4,GW967137.2.2,251.335,20.3,GW967138.1.1,280.05,21.0,GW967138.2.2,278.474,21.008,CF419051,54151,10.6,7.8799999999999955,1
2010-08-23 00:00:00,0.194,GW967137.1.1,253.013,20.4,GW967137.2.2,251.341,20.3,GW967138.1.1,280.055,21.0,GW967138.2.2,278.477,21.014,CF419051,54151,27.2,4.619999999999996,2
2010-08-24 00:00:00,0.196,GW967137.1.1,253.019,20.4,GW967137.2.2,251.344,20.3,GW967138.1.1,280.067,21.0,GW967138.2.2,278.475,21.016,CF419051,54151,22.4,6.859999999999995,2
2010-08-26 00:00:00,0.537,GW967137.1.1,253.164,20.4,GW967137.2.2,251.372,20.3,GW967138.1.1,280.06,21.0,GW967138.2.2,278.479,21.02,CF419051,54151,1.2,6.939999999999995,1
2010-08-27 00:00:00,0.473,GW967137.1.1,253.18,20.4,GW967137.2.2,251.359,20.3,GW967138.1.1,280.057,21.0,GW967138.2.2,278.467,21.023,CF419051,54151,5.4,7.479999999999995,1
2010-08-29 00:00:00,0.364,GW967137.1.1,253.167,20.4,GW967137.2.2,251.333,20.3,GW967138.1.1,280.05,21.0,GW967138.2.2,278.442,21.027,CF419051,54151,0.2,6.699999999999996,1
2010-09-04 00:00:00,0.236,GW967137.1.1,253.1,20.4,GW967137.2.2,251.355,20.307,GW967138.1.1,280.041,21.0,GW967138.2.2,278.46,21.039,CF419051,54151,18.2,2.4999999999999956,1
2010-09-05 00:00:00,0.234,GW967137.1.1,253.117,20.4,GW967137.2.2,251.353,20.311,GW967138.1.1,280.046,21.0,GW967138.2.2,278.454,21.041,CF419051,54151,26.8,5.059999999999995,2
2010-09-10 00:00:00,0.367,GW967137.1.1,253.223,20.3,GW967137.2.2,251.395,20.313,GW967138.1.1,280.076,21.0,GW967138.2.2,278.481,21.052,CF419051,54151,34.0,7.899999999999994,2
2010-09-11 00:00:00,0.739,GW967137.1.1,253.299,20.3,GW967137.2.2,251.39,20.31,GW967138.1.1,281.096,21.0,GW967138.2.2,278.468,21.054,CF419051,54151,0.8,7.979999999999994,1
2010-09-13 00:00:00,0.597,GW967137.1.1,253.332,20.3,GW967137.2.2,251.392,20.301,GW967138.1.1,280.766,21.0,GW967138.2.2,278.473,21.058,CF419051,54151,4.0,8.379999999999994,1
2010-09-14 00:00:00,0.541,GW967137.1.1,253.329,20.3,GW967137.2.2,251.401,20.301,GW967138.1.1,280.661,21.0,GW967138.2.2,278.486,21.06,CF419051,54151,1.2,6.679999999999994,1
2010-09-20 00:00:00,0.341,GW967137.1.1,253.245,20.208,GW967137.2.2,251.373,20.3,GW967138.1.1,280.453,21.0,GW967138.2.2,278.483,21.072,CF419051,54151,7.6,1.3599999999999945,1
2010-09-21 00:00:00,0.324,GW967137.1.1,253.235,20.18,GW967137.2.2,251.371,20.3,GW967138.1.1,280.438,21.0,GW967138.2.2,278.484,21.074,CF419051,54151,0.4,1.3199999999999945,1
2010-09-22 00:00:00,0.313,GW967137.1.1,253.223,20.112,GW967137.2.2,251.367,20.3,GW967138.1.1,280.423,21.0,GW967138.2.2,278.484,21.077,CF419051,54151,0.2,1.3399999999999943,1
2010-09-23 00:00:00,0.31,GW967137.1.1,253.216,20.1,GW967137.2.2,251.371,20.3,GW967138.1.1,280.413,21.0,GW967138.2.2,278.488,21.079,CF419051,54151,0.8,1.0199999999999945,1
2010-09-24 00:00:00,0.31,GW967137.1.1,253.21,20.1,GW967137.2.2,251.374,20.3,GW967138.1.1,280.401,21.0,GW967138.2.2,278.491,21.081,CF419051,54151,4.8,1.3799999999999943,1
2010-09-25 00:00:00,0.3,GW967137.1.1,253.203,20.1,GW967137.2.2,251.379,20.3,GW967138.1.1,280.393,21.0,GW967138.2.2,278.499,21.083,CF419051,54151,8.0,2.1799999999999944,1
2010-09-28 00:00:00,0.291,GW967137.1.1,253.19,20.056,GW967137.2.2,251.381,20.3,GW967138.1.1,280.37,21.0,GW967138.2.2,278.516,21.089,CF419051,54151,6.2,2.7999999999999945,1
2010-10-03 00:00:00,0.278,GW967137.1.1,253.17,20.0,GW967137.2.2,251.36,20.3,GW967138.1.1,280.337,21.0,GW967138.2.2,278.517,21.099,CF419051,54151,2.0,2.0999999999999943,1
2010-10-04 00:00:00,0.282,GW967137.1.1,253.17,20.0,GW967137.2.2,251.374,20.3,GW967138.1.1,280.333,21.0,GW967138.2.2,278.534,21.101,CF419051,54151,17.4,3.3599999999999945,1
2010-10-09 00:00:00,0.268,GW967137.1.1,253.16,19.9,GW967137.2.2,251.362,20.21,GW967138.1.1,280.318,21.0,GW967138.2.2,278.545,21.112,CF419051,54151,22.2,4.159999999999995,2
2010-10-10 00:00:00,0.265,GW967137.1.1,253.153,19.9,GW967137.2.2,251.353,20.202,GW967138.1.1,280.31,20.995,GW967138.2.2,278.542,21.114,CF419051,54151,1.2,4.279999999999995,1
2010-10-12 00:00:00,0.264,GW967137.1.1,253.15,19.9,GW967137.2.2,251.353,20.2,GW967138.1.1,280.303,20.962,GW967138.2.2,278.551,21.118,CF419051,54151,1.0,4.379999999999995,1
2010-10-13 00:00:00,0.261,GW967137.1.1,253.15,19.899,GW967137.2.2,251.367,20.2,GW967138.1.1,280.3,20.934,GW967138.2.2,278.566,21.12,CF419051,54151,0.2,4.199999999999995,1
2010-10-14 00:00:00,0.261,GW967137.1.1,253.15,19.898,GW967137.2.2,251.381,20.2,GW967138.1.1,280.303,20.907,GW967138.2.2,278.582,21.122,CF419051,54151,0.8,2.5399999999999947,1
2010-10-15 00:00:00,0.263,GW967137.1.1,253.159,19.899,GW967137.2.2,251.411,20.199,GW967138.1.1,280.31,20.902,GW967138.2.2,278.614,21.124,CF419051,54151,14.8,4.019999999999994,1
2010-10-16 00:00:00,0.602,GW967137.1.1,253.29,19.9,GW967137.2.2,251.429,20.181,GW967138.1.1,281.598,20.894,GW967138.2.2,278.632,21.126,CF419051,54151,68.6,10.879999999999994,4
2010-10-17 00:00:00,0.95,GW967137.1.1,253.386,19.9,GW967137.2.2,251.419,20.147,GW967138.1.1,283.115,20.621,GW967138.2.2,278.626,21.128,CF419051,54151,0.8,10.959999999999994,1
2010-10-22 00:00:00,0.393,GW967137.1.1,253.303,19.892,GW967137.2.2,251.397,20.1,GW967138.1.1,281.91,20.8,GW967138.2.2,278.645,21.139,CF419051,54151,0.4,8.559999999999993,1
2010-10-23 00:00:00,0.418,GW967137.1.1,253.303,19.894,GW967137.2.2,251.408,20.1,GW967138.1.1,282.534,20.863,GW967138.2.2,278.678,21.141,CF419051,54151,26.6,11.199999999999992,2
2010-10-24 00:00:00,0.484,GW967137.1.1,253.311,19.897,GW967137.2.2,251.415,20.1,GW967138.1.1,283.299,20.9,GW967138.2.2,278.689,21.143,CF419051,54151,2.0,11.319999999999993,1
2010-10-25 00:00:00,0.571,GW967137.1.1,253.357,19.885,GW967137.2.2,251.427,20.1,GW967138.1.1,283.554,20.9,GW967138.2.2,278.717,21.145,CF419051,54151,17.2,11.559999999999992,1
2010-11-02 00:00:00,0.361,GW967137.1.1,253.27,19.789,GW967137.2.2,251.424,20.1,GW967138.1.1,282.759,20.9,GW967138.2.2,278.789,21.162,CF419051,54151,25.0,4.419999999999993,2
2010-11-08 00:00:00,0.328,GW967137.1.1,253.247,19.633,GW967137.2.2,251.436,20.017,GW967138.1.1,282.761,20.867,GW967138.2.2,278.874,21.174,CF419051,54151,11.0,3.599999999999993,1
2010-11-16 00:00:00,0.514,GW967137.1.1,253.362,19.601,GW967137.2.2,251.494,20.0,GW967138.1.1,284.281,20.6,GW967138.2.2,279.053,21.191,CF419051,54151,68.0,7.899999999999993,4
2010-11-17 00:00:00,0.688,GW967137.1.1,253.401,19.61,GW967137.2.2,251.499,20.0,GW967138.1.1,284.317,20.6,GW967138.2.2,279.069,21.193,CF419051,54151,6.0,8.499999999999993,1
2010-11-19 00:00:00,0.835,GW967137.1.1,253.476,19.606,GW967137.2.2,251.509,20.0,GW967138.1.1,284.352,20.559,GW967138.2.2,279.091,21.197,CF419051,54151,21.2,9.519999999999992,2
2010-11-30 00:00:00,0.344,GW967137.1.1,253.287,19.407,GW967137.2.2,251.525,19.992,GW967138.1.1,283.847,20.104,GW967138.2.2,279.234,21.22,CF419051,54151,31.0,3.0999999999999934,2
2010-12-02 00:00:00,0.38,GW967137.1.1,253.309,19.401,GW967137.2.2,251.539,19.974,GW967138.1.1,283.768,20.151,GW967138.2.2,279.264,21.224,CF419051,54151,30.0,6.0999999999999925,2
2010-12-04 00:00:00,0.581,GW967137.1.1,253.379,19.4,GW967137.2.2,251.56,19.96,GW967138.1.1,283.684,20.2,GW967138.2.2,279.3,21.228,CF419051,54151,15.0,7.5999999999999925,1
2010-12-05 00:00:00,0.555,GW967137.1.1,253.379,19.4,GW967137.2.2,251.564,19.953,GW967138.1.1,283.646,20.2,GW967138.2.2,279.313,21.23,CF419051,54151,2.4,7.839999999999994,1
2010-12-06 00:00:00,0.533,GW967137.1.1,253.374,19.4,GW967137.2.2,251.566,19.953,GW967138.1.1,283.609,20.251,GW967138.2.2,279.326,21.232,CF419051,54151,18.0,9.639999999999993,1
2010-12-07 00:00:00,0.733,GW967137.1.1,253.44,19.4,GW967137.2.2,251.582,19.954,GW967138.1.1,283.893,20.3,GW967138.2.2,279.355,21.234,CF419051,54151,5.4,10.179999999999994,1
2010-12-10 00:00:00,0.536,GW967137.1.1,253.49,19.404,GW967137.2.2,251.635,19.963,GW967138.1.1,284.248,20.4,GW967138.2.2,279.45,21.241,CF419051,54151,41.0,14.279999999999996,3
2010-12-11 00:00:00,1.468,GW967137.1.1,253.705,19.445,GW967137.2.2,251.682,19.963,GW967138.1.1,284.451,20.4,GW967138.2.2,279.477,21.243,CF419051,54151,23.0,13.479999999999995,2
2010-12-16 00:00:00,0.655,GW967137.1.1,253.589,19.4,GW967137.2.2,251.646,19.914,GW967138.1.1,284.416,20.599,GW967138.2.2,279.536,21.253,CF419051,54151,10.0,7.939999999999995,1
2010-12-26 00:00:00,0.255,GW967137.1.1,253.369,19.24,GW967137.2.2,251.607,19.9,GW967138.1.1,284.243,20.751,GW967138.2.2,279.645,21.274,CF419051,54151,10.0,0.9999999999999943,1
2011-01-04 00:00:00,0.236,GW967137.1.1,253.27,19.179,GW967137.2.2,251.589,19.9,GW967138.1.1,284.048,21.1,GW967138.2.2,279.748,21.293,CF419051,54151,29.0,3.899999999999994,2
2011-01-08 00:00:00,0.233,GW967137.1.1,253.26,19.161,GW967137.2.2,251.612,19.9,GW967138.1.1,283.999,21.2,GW967138.2.2,279.808,21.301,CF419051,54151,2.0,3.0999999999999943,1
2011-01-11 00:00:00,0.232,GW967137.1.1,253.25,19.145,GW967137.2.2,251.618,19.9,GW967138.1.1,283.953,21.3,GW967138.2.2,279.845,21.307,CF419051,54151,19.6,5.059999999999994,1
2011-02-08 00:00:00,0.207,GW967137.1.1,253.149,19.179,GW967137.2.2,251.59,19.9,GW967138.1.1,283.507,21.649,GW967138.2.2,280.095,21.365,CF419051,54151,6.0,0.5999999999999943,1
2011-02-14 00:00:00,0.208,GW967137.1.1,253.134,19.2,GW967137.2.2,251.595,19.804,GW967138.1.1,283.414,21.7,GW967138.2.2,280.14,21.378,CF419051,54151,27.0,3.2999999999999945,2
2011-02-16 00:00:00,0.207,GW967137.1.1,253.137,19.2,GW967137.2.2,251.603,19.806,GW967138.1.1,283.392,21.7,GW967138.2.2,280.16,21.382,CF419051,54151,3.4,3.6399999999999944,1
2011-02-17 00:00:00,0.208,GW967137.1.1,253.135,19.2,GW967137.2.2,251.61,19.807,GW967138.1.1,283.382,21.709,GW967138.2.2,280.17,21.384,CF419051,54151,4.0,4.039999999999994,1
2011-03-02 00:00:00,0.202,GW967137.1.1,253.114,19.2,GW967137.2.2,251.605,19.897,GW967138.1.1,283.238,21.9,GW967138.2.2,280.241,21.4,CF419051,54151,9.0,0.8999999999999941,1
2011-03-03 00:00:00,0.203,GW967137.1.1,253.114,19.195,GW967137.2.2,251.608,19.894,GW967138.1.1,283.231,21.838,GW967138.2.2,280.249,21.4,CF419051,54151,8.0,1.6999999999999944,1
2011-03-04 00:00:00,0.202,GW967137.1.1,253.114,19.196,GW967137.2.2,251.61,19.893,GW967138.1.1,283.224,21.8,GW967138.2.2,280.252,21.4,CF419051,54151,22.0,3.899999999999994,2
2011-03-10 00:00:00,0.203,GW967137.1.1,253.115,19.2,GW967137.2.2,251.601,19.885,GW967138.1.1,283.161,21.9,GW967138.2.2,280.271,21.4,CF419051,54151,20.0,5.899999999999994,1
2011-03-16 00:00:00,0.202,GW967137.1.1,253.102,19.207,GW967137.2.2,251.597,19.884,GW967138.1.1,283.09,21.899,GW967138.2.2,280.286,21.4,CF419051,54151,0.8,2.0799999999999943,1
2011-03-17 00:00:00,0.202,GW967137.1.1,253.103,19.223,GW967137.2.2,251.604,19.886,GW967138.1.1,283.082,21.9,GW967138.2.2,280.292,21.4,CF419051,54151,1.0,2.1799999999999944,1
2011-03-18 00:00:00,0.202,GW967137.1.1,253.105,19.224,GW967137.2.2,251.615,19.894,GW967138.1.1,283.077,21.9,GW967138.2.2,280.302,21.4,CF419051,54151,0.2,2.1999999999999944,1
2011-03-19 00:00:00,0.203,GW967137.1.1,253.109,19.235,GW967137.2.2,251.622,19.897,GW967138.1.1,283.073,21.9,GW967138.2.2,280.31,21.4,CF419051,54151,5.8,2.7799999999999945,1
2011-03-20 00:00:00,0.203,GW967137.1.1,253.108,19.251,GW967137.2.2,251.629,19.9,GW967138.1.1,283.068,21.9,GW967138.2.2,280.32,21.4,CF419051,54151,3.2,1.0999999999999943,1
2011-03-21 00:00:00,0.203,GW967137.1.1,253.106,19.233,GW967137.2.2,251.635,19.896,GW967138.1.1,283.062,21.9,GW967138.2.2,280.327,21.4,CF419051,54151,0.6,1.1599999999999944,1
2011-03-22 00:00:00,0.203,GW967137.1.1,253.108,19.268,GW967137.2.2,251.644,19.899,GW967138.1.1,283.057,21.9,GW967138.2.2,280.337,21.4,CF419051,54151,22.2,3.379999999999994,2
2011-03-30 00:00:00,0.199,GW967137.1.1,253.096,19.283,GW967137.2.2,251.602,19.8,GW967138.1.1,282.982,21.9,GW967138.2.2,280.322,21.4,CF419051,54151,0.2,2.2999999999999945,1
2011-03-31 00:00:00,0.199,GW967137.1.1,253.095,19.29,GW967137.2.2,251.6,19.8,GW967138.1.1,282.974,21.9,GW967138.2.2,280.322,21.4,CF419051,54151,3.0,2.5399999999999943,1
2011-04-02 00:00:00,0.199,GW967137.1.1,253.094,19.31,GW967137.2.2,251.603,19.8,GW967138.1.1,282.961,21.904,GW967138.2.2,280.327,21.4,CF419051,54151,6.6,0.9799999999999942,1
2011-04-08 00:00:00,0.199,GW967137.1.1,253.09,19.377,GW967137.2.2,251.589,19.8,GW967138.1.1,282.919,22.0,GW967138.2.2,280.323,21.4,CF419051,54151,0.8,1.0599999999999943,1
2011-04-11 00:00:00,0.2,GW967137.1.1,253.1,19.4,GW967137.2.2,251.637,19.8,GW967138.1.1,282.915,22.093,GW967138.2.2,280.362,21.4,CF419051,54151,27.2,3.4599999999999946,2
2011-04-16 00:00:00,0.198,GW967137.1.1,253.102,19.4,GW967137.2.2,251.627,19.799,GW967138.1.1,282.89,22.1,GW967138.2.2,280.357,21.4,CF419051,54151,4.6,3.2599999999999945,1
2011-04-17 00:00:00,0.199,GW967137.1.1,253.102,19.4,GW967137.2.2,251.62,19.797,GW967138.1.1,282.881,22.1,GW967138.2.2,280.352,21.4,CF419051,54151,3.8,3.6399999999999944,1
2011-04-18 00:00:00,0.198,GW967137.1.1,253.102,19.4,GW967137.2.2,251.62,19.796,GW967138.1.1,282.863,22.1,GW967138.2.2,280.352,21.4,CF419051,54151,2.4,3.7999999999999945,1
2011-04-22 00:00:00,0.198,GW967137.1.1,253.103,19.4,GW967137.2.2,251.628,19.788,GW967138.1.1,282.856,22.2,GW967138.2.2,280.361,21.4,CF419051,54151,1.4,1.2199999999999944,1
2011-04-28 00:00:00,0.198,GW967137.1.1,253.094,19.4,GW967137.2.2,251.603,19.791,GW967138.1.1,282.831,22.214,GW967138.2.2,280.343,21.4,CF419051,54151,0.2,0.1599999999999945,1
2011-04-29 00:00:00,0.198,GW967137.1.1,253.094,19.4,GW967137.2.2,251.607,19.791,GW967138.1.1,282.829,22.257,GW967138.2.2,280.346,21.4,CF419051,54151,0.2,0.1799999999999945,1
2011-05-01 00:00:00,0.198,GW967137.1.1,253.095,19.4,GW967137.2.2,251.618,19.791,GW967138.1.1,282.824,22.262,GW967138.2.2,280.354,21.4,CF419051,54151,0.2,0.1999999999999945,1
2011-05-05 00:00:00,0.198,GW967137.1.1,253.091,19.413,GW967137.2.2,251.609,19.793,GW967138.1.1,282.809,22.3,GW967138.2.2,280.346,21.4,CF419051,54151,0.2,0.07999999999999449,1
2011-05-12 00:00:00,0.198,GW967137.1.1,253.086,19.5,GW967137.2.2,251.616,19.798,GW967138.1.1,282.776,22.331,GW967138.2.2,280.347,21.4,CF419051,54151,0.8,0.09999999999999451,1
2011-05-13 00:00:00,0.198,GW967137.1.1,253.085,19.5,GW967137.2.2,251.613,19.793,GW967138.1.1,282.772,22.345,GW967138.2.2,280.345,21.4,CF419051,54151,3.0,0.39999999999999447,1
2011-05-23 00:00:00,0.2,GW967137.1.1,253.092,19.5,GW967137.2.2,251.653,19.799,GW967138.1.1,282.728,22.4,GW967138.2.2,280.364,21.4,CF419051,54151,34.0,3.399999999999994,2
2011-05-24 00:00:00,0.2,GW967137.1.1,253.093,19.5,GW967137.2.2,251.662,19.8,GW967138.1.1,282.738,22.4,GW967138.2.2,280.37,21.4,CF419051,54151,3.0,3.6999999999999944,1
2011-05-25 00:00:00,0.2,GW967137.1.1,253.092,19.503,GW967137.2.2,251.657,19.8,GW967138.1.1,282.738,22.4,GW967138.2.2,280.364,21.4,CF419051,54151,23.8,6.079999999999994,2
2011-05-26 00:00:00,0.201,GW967137.1.1,253.09,19.518,GW967137.2.2,251.645,19.8,GW967138.1.1,282.733,22.4,GW967138.2.2,280.353,21.4,CF419051,54151,0.2,6.099999999999994,1
2011-05-27 00:00:00,0.201,GW967137.1.1,253.091,19.564,GW967137.2.2,251.64,19.8,GW967138.1.1,282.728,22.421,GW967138.2.2,280.346,21.4,CF419051,54151,0.4,6.139999999999994,1
2011-05-30 00:00:00,0.201,GW967137.1.1,253.101,19.6,GW967137.2.2,251.644,19.8,GW967138.1.1,282.729,22.401,GW967138.2.2,280.346,21.4,CF419051,54151,4.8,6.619999999999995,1
2011-05-31 00:00:00,0.202,GW967137.1.1,253.106,19.6,GW967137.2.2,251.66,19.8,GW967138.1.1,282.738,22.419,GW967138.2.2,280.359,21.4,CF419051,54151,13.6,7.979999999999994,1
2011-06-02 00:00:00,0.202,GW967137.1.1,253.107,19.6,GW967137.2.2,251.647,19.8,GW967138.1.1,282.74,22.401,GW967138.2.2,280.344,21.4,CF419051,54151,0.4,4.619999999999995,1
2011-06-03 00:00:00,0.202,GW967137.1.1,253.111,19.6,GW967137.2.2,251.652,19.8,GW967138.1.1,282.741,22.401,GW967138.2.2,280.346,21.4,CF419051,54151,0.2,4.3399999999999945,1
