read_date,bl_meter1,bl_ahd1,bl_meter2,bl_ahd2,meter_no3,sl_read1,meter_no4,rf_read1
2010-06-20,GW967137.1.1,252.941,GW967137.2.2,251.314,CF419051,0.198,54151,0.0
2010-06-21,GW967137.1.1,252.94,GW967137.2.2,251.306,CF419051,0.199,54151,0.0
2010-06-22,GW967137.1.1,252.938,GW967137.2.2,251.3,CF419051,0.198,54151,0.0
2010-06-23,GW967137.1.1,252.939,GW967137.2.2,251.302,CF419051,0.198,54151,0.4
2010-06-24,GW967137.1.1,252.941,GW967137.2.2,251.31,CF419051,0.195,54151,0.4
2010-06-25,GW967137.1.1,252.944,GW967137.2.2,251.318,CF419051,0.197,54151,0.0
2010-06-26,GW967137.1.1,252.949,GW967137.2.2,251.332,CF419051,0.197,54151,8.6
2010-06-27,GW967137.1.1,252.952,GW967137.2.2,251.335,CF419051,0.2,54151,6.4
2010-06-28,GW967137.1.1,252.952,GW967137.2.2,251.335,CF419051,0.196,54151,0.0
2010-06-29,GW967137.1.1,252.951,GW967137.2.2,251.332,CF419051,0.199,54151,0.0
2010-06-30,GW967137.1.1,252.949,GW967137.2.2,251.328,CF419051,0.2,54151,0.0
2010-07-01,GW967137.1.1,252.938,GW967137.2.2,251.305,CF419051,0.199,54151,0.0
2010-07-02,GW967137.1.1,252.929,GW967137.2.2,251.287,CF419051,0.199,54151,0.0
2010-07-03,GW967137.1.1,252.93,GW967137.2.2,251.28,CF419051,0.202,54151,7.2
2010-07-04,GW967137.1.1,252.93,GW967137.2.2,251.283,CF419051,0.202,54151,0.4
2010-07-05,GW967137.1.1,252.937,GW967137.2.2,251.293,CF419051,0.204,54151,0.0
2010-07-06,GW967137.1.1,252.94,GW967137.2.2,251.305,CF419051,0.204,54151,13.2
2010-07-07,GW967137.1.1,252.94,GW967137.2.2,251.295,CF419051,0.199,54151,0.2
2010-07-08,GW967137.1.1,252.94,GW967137.2.2,251.293,CF419051,0.199,54151,0.2
2010-07-09,GW967137.1.1,252.94,GW967137.2.2,251.288,CF419051,0.199,54151,0.2
2010-07-10,GW967137.1.1,252.94,GW967137.2.2,251.287,CF419051,0.2,54151,0.0
2010-07-11,GW967137.1.1,252.942,GW967137.2.2,251.292,CF419051,0.2,54151,0.0
2010-07-12,GW967137.1.1,252.95,GW967137.2.2,251.293,CF419051,0.201,54151,16.2
2010-07-13,GW967137.1.1,252.95,GW967137.2.2,251.301,CF419051,0.198,54151,1.2
2010-07-14,GW967137.1.1,252.95,GW967137.2.2,251.31,CF419051,0.198,54151,56.2
2010-07-15,GW967137.1.1,252.95,GW967137.2.2,251.298,CF419051,0.202,54151,0.2
2010-07-16,GW967137.1.1,252.95,GW967137.2.2,251.288,CF419051,0.199,54151,0.0
2010-07-17,GW967137.1.1,252.95,GW967137.2.2,251.286,CF419051,0.202,54151,0.0
2010-07-18,GW967137.1.1,252.95,GW967137.2.2,251.294,CF419051,0.206,54151,0.0
2010-07-19,GW967137.1.1,252.95,GW967137.2.2,251.304,CF419051,0.207,54151,1.2
2010-07-20,GW967137.1.1,252.95,GW967137.2.2,251.295,CF419051,0.208,54151,4.0
2010-07-21,GW967137.1.1,252.95,GW967137.2.2,251.288,CF419051,0.209,54151,0.2
2010-07-22,GW967137.1.1,252.942,GW967137.2.2,251.278,CF419051,0.207,54151,0.2
2010-07-23,GW967137.1.1,252.937,GW967137.2.2,251.274,CF419051,0.204,54151,0.2
2010-07-24,GW967137.1.1,252.931,GW967137.2.2,251.277,CF419051,0.202,54151,0.0
2010-07-25,GW967137.1.1,252.93,GW967137.2.2,251.279,CF419051,0.198,54151,0.0
2010-07-26,GW967137.1.1,252.93,GW967137.2.2,251.271,CF419051,0.195,54151,0.0
2010-07-27,GW967137.1.1,252.924,GW967137.2.2,251.269,CF419051,0.19,54151,0.0
2010-07-28,GW967137.1.1,252.925,GW967137.2.2,251.286,CF419051,0.189,54151,4.0
2010-07-29,GW967137.1.1,252.93,GW967137.2.2,251.303,CF419051,0.196,54151,39.4
2010-07-30,GW967137.1.1,252.93,GW967137.2.2,251.307,CF419051,0.191,54151,0.6
2010-07-31,GW967137.1.1,252.933,GW967137.2.2,251.323,CF419051,0.195,54151,56.2
2010-08-01,GW967137.1.1,252.93,GW967137.2.2,251.311,CF419051,0.197,54151,0.8
2010-08-02,GW967137.1.1,252.93,GW967137.2.2,251.313,CF419051,0.189,54151,0.6
2010-08-03,GW967137.1.1,252.928,GW967137.2.2,251.318,CF419051,0.188,54151,0.8
2010-08-04,GW967137.1.1,252.92,GW967137.2.2,251.318,CF419051,0.187,54151,0.0
2010-08-05,GW967137.1.1,252.92,GW967137.2.2,251.317,CF419051,0.186,54151,0.2
2010-08-06,GW967137.1.1,252.92,GW967137.2.2,251.307,CF419051,0.186,54151,0.0
2010-08-07,GW967137.1.1,252.92,GW967137.2.2,251.304,CF419051,0.186,54151,0.0
2010-08-08,GW967137.1.1,252.917,GW967137.2.2,251.31,CF419051,0.186,54151,0.0
2010-08-09,GW967137.1.1,252.91,GW967137.2.2,251.31,CF419051,0.185,54151,0.0
2010-08-10,GW967137.1.1,252.917,GW967137.2.2,251.325,CF419051,0.186,54151,39.2
2010-08-11,GW967137.1.1,253.045,GW967137.2.2,251.357,CF419051,0.492,54151,41.4
2010-08-12,GW967137.1.1,253.108,GW967137.2.2,251.361,CF419051,0.562,54151,12.2
2010-08-13,GW967137.1.1,253.14,GW967137.2.2,251.357,CF419051,0.521,54151,6.2
2010-08-14,GW967137.1.1,253.16,GW967137.2.2,251.357,CF419051,0.549,54151,0.0
2010-08-15,GW967137.1.1,253.147,GW967137.2.2,251.359,CF419051,0.424,54151,0.2
2010-08-16,GW967137.1.1,253.108,GW967137.2.2,251.34,CF419051,0.288,54151,0.2
2010-08-17,GW967137.1.1,253.073,GW967137.2.2,251.328,CF419051,0.211,54151,0.0
2010-08-18,GW967137.1.1,253.052,GW967137.2.2,251.333,CF419051,0.198,54151,0.0
2010-08-19,GW967137.1.1,253.036,GW967137.2.2,251.338,CF419051,0.197,54151,8.0
2010-08-20,GW967137.1.1,253.027,GW967137.2.2,251.335,CF419051,0.196,54151,10.6
2010-08-21,GW967137.1.1,253.017,GW967137.2.2,251.323,CF419051,0.195,54151,0.0
2010-08-22,GW967137.1.1,253.01,GW967137.2.2,251.317,CF419051,0.194,54151,0.0
2010-08-23,GW967137.1.1,253.013,GW967137.2.2,251.341,CF419051,0.194,54151,27.2
2010-08-24,GW967137.1.1,253.019,GW967137.2.2,251.344,CF419051,0.196,54151,22.4
2010-08-25,GW967137.1.1,253.107,GW967137.2.2,251.364,CF419051,0.436,54151,0.0
2010-08-26,GW967137.1.1,253.164,GW967137.2.2,251.372,CF419051,0.537,54151,1.2
2010-08-27,GW967137.1.1,253.18,GW967137.2.2,251.359,CF419051,0.473,54151,5.4
2010-08-28,GW967137.1.1,253.178,GW967137.2.2,251.341,CF419051,0.414,54151,0.0
2010-08-29,GW967137.1.1,253.167,GW967137.2.2,251.333,CF419051,0.364,54151,0.2
2010-08-30,GW967137.1.1,253.157,GW967137.2.2,251.331,CF419051,0.319,54151,0.0
2010-08-31,GW967137.1.1,253.139,GW967137.2.2,251.331,CF419051,0.284,54151,0.0
2010-09-01,GW967137.1.1,253.124,GW967137.2.2,251.338,CF419051,0.257,54151,0.0
2010-09-02,GW967137.1.1,253.112,GW967137.2.2,251.34,CF419051,0.243,54151,0.0
2010-09-03,GW967137.1.1,253.1,GW967137.2.2,251.336,CF419051,0.234,54151,0.0
2010-09-04,GW967137.1.1,253.1,GW967137.2.2,251.355,CF419051,0.236,54151,18.2
2010-09-05,GW967137.1.1,253.117,GW967137.2.2,251.353,CF419051,0.234,54151,26.8
2010-09-06,GW967137.1.1,253.182,GW967137.2.2,251.351,CF419051,0.501,54151,0.0
2010-09-07,GW967137.1.1,253.206,GW967137.2.2,251.347,CF419051,0.472,54151,0.0
2010-09-08,GW967137.1.1,253.21,GW967137.2.2,251.347,CF419051,0.42,54151,0.0
2010-09-09,GW967137.1.1,253.21,GW967137.2.2,251.362,CF419051,0.379,54151,0.0
2010-09-10,GW967137.1.1,253.223,GW967137.2.2,251.395,CF419051,0.367,54151,34.0
2010-09-11,GW967137.1.1,253.299,GW967137.2.2,251.39,CF419051,0.739,54151,0.8
2010-09-12,GW967137.1.1,253.327,GW967137.2.2,251.385,CF419051,0.683,54151,0.0
2010-09-13,GW967137.1.1,253.332,GW967137.2.2,251.392,CF419051,0.597,54151,4.0
2010-09-14,GW967137.1.1,253.329,GW967137.2.2,251.401,CF419051,0.541,54151,1.2
2010-09-15,GW967137.1.1,253.317,GW967137.2.2,251.392,CF419051,0.499,54151,0.0
2010-09-16,GW967137.1.1,253.299,GW967137.2.2,251.38,CF419051,0.45,54151,0.0
2010-09-17,GW967137.1.1,253.283,GW967137.2.2,251.375,CF419051,0.41,54151,0.0
2010-09-18,GW967137.1.1,253.27,GW967137.2.2,251.376,CF419051,0.381,54151,0.0
2010-09-19,GW967137.1.1,253.256,GW967137.2.2,251.374,CF419051,0.36,54151,0.0
2010-09-20,GW967137.1.1,253.245,GW967137.2.2,251.373,CF419051,0.341,54151,7.6
2010-09-21,GW967137.1.1,253.235,GW967137.2.2,251.371,CF419051,0.324,54151,0.4
2010-09-22,GW967137.1.1,253.223,GW967137.2.2,251.367,CF419051,0.313,54151,0.2
2010-09-23,GW967137.1.1,253.216,GW967137.2.2,251.371,CF419051,0.31,54151,0.8
2010-09-24,GW967137.1.1,253.21,GW967137.2.2,251.374,CF419051,0.31,54151,4.8
2010-09-25,GW967137.1.1,253.203,GW967137.2.2,251.379,CF419051,0.3,54151,8.0
2010-09-26,GW967137.1.1,253.2,GW967137.2.2,251.378,CF419051,0.297,54151,0.0
2010-09-27,GW967137.1.1,253.192,GW967137.2.2,251.382,CF419051,0.293,54151,0.0
2010-09-28,GW967137.1.1,253.19,GW967137.2.2,251.381,CF419051,0.291,54151,6.2
2010-09-29,GW967137.1.1,253.183,GW967137.2.2,251.375,CF419051,0.289,54151,0.0
2010-09-30,GW967137.1.1,253.178,GW967137.2.2,251.363,CF419051,0.285,54151,0.0
2010-10-01,GW967137.1.1,253.17,GW967137.2.2,251.356,CF419051,0.282,54151,0.0
2010-10-02,GW967137.1.1,253.17,GW967137.2.2,251.355,CF419051,0.28,54151,0.0
2010-10-03,GW967137.1.1,253.17,GW967137.2.2,251.36,CF419051,0.278,54151,2.0
2010-10-04,GW967137.1.1,253.17,GW967137.2.2,251.374,CF419051,0.282,54151,17.4
2010-10-05,GW967137.1.1,253.169,GW967137.2.2,251.373,CF419051,0.28,54151,0.0
2010-10-06,GW967137.1.1,253.162,GW967137.2.2,251.374,CF419051,0.277,54151,0.0
2010-10-07,GW967137.1.1,253.161,GW967137.2.2,251.372,CF419051,0.274,54151,0.0
2010-10-08,GW967137.1.1,253.16,GW967137.2.2,251.369,CF419051,0.27,54151,0.0
2010-10-09,GW967137.1.1,253.16,GW967137.2.2,251.362,CF419051,0.268,54151,22.2
2010-10-10,GW967137.1.1,253.153,GW967137.2.2,251.353,CF419051,0.265,54151,1.2
2010-10-11,GW967137.1.1,253.15,GW967137.2.2,251.349,CF419051,0.263,54151,0.0
2010-10-12,GW967137.1.1,253.15,GW967137.2.2,251.353,CF419051,0.264,54151,1.0
2010-10-13,GW967137.1.1,253.15,GW967137.2.2,251.367,CF419051,0.261,54151,0.2
2010-10-14,GW967137.1.1,253.15,GW967137.2.2,251.381,CF419051,0.261,54151,0.8
2010-10-15,GW967137.1.1,253.159,GW967137.2.2,251.411,CF419051,0.263,54151,14.8
2010-10-16,GW967137.1.1,253.29,GW967137.2.2,251.429,CF419051,0.602,54151,68.6
2010-10-17,GW967137.1.1,253.386,GW967137.2.2,251.419,CF419051,0.95,54151,0.8
2010-10-18,GW967137.1.1,253.389,GW967137.2.2,251.41,CF419051,0.701,54151,0.0
2010-10-19,GW967137.1.1,253.374,GW967137.2.2,251.4,CF419051,0.588,54151,0.0
2010-10-20,GW967137.1.1,253.349,GW967137.2.2,251.391,CF419051,0.502,54151,0.0
2010-10-21,GW967137.1.1,253.323,GW967137.2.2,251.391,CF419051,0.439,54151,0.0
2010-10-22,GW967137.1.1,253.303,GW967137.2.2,251.397,CF419051,0.393,54151,0.4
2010-10-23,GW967137.1.1,253.303,GW967137.2.2,251.408,CF419051,0.418,54151,26.6
2010-10-24,GW967137.1.1,253.311,GW967137.2.2,251.415,CF419051,0.484,54151,2.0
2010-10-25,GW967137.1.1,253.357,GW967137.2.2,251.427,CF419051,0.571,54151,17.2
2010-10-26,GW967137.1.1,253.389,GW967137.2.2,251.431,CF419051,0.692,54151,0.0
2010-10-27,GW967137.1.1,253.384,GW967137.2.2,251.432,CF419051,0.599,54151,0.0
2010-10-28,GW967137.1.1,253.364,GW967137.2.2,251.432,CF419051,0.531,54151,0.0
2010-10-29,GW967137.1.1,253.339,GW967137.2.2,251.428,CF419051,0.473,54151,0.0
2010-10-30,GW967137.1.1,253.319,GW967137.2.2,251.426,CF419051,0.425,54151,0.0
2010-10-31,GW967137.1.1,253.299,GW967137.2.2,251.425,CF419051,0.39,54151,0.0
2010-11-01,GW967137.1.1,253.283,GW967137.2.2,251.425,CF419051,0.364,54151,0.0
2010-11-02,GW967137.1.1,253.27,GW967137.2.2,251.424,CF419051,0.361,54151,25.0
2010-11-03,GW967137.1.1,253.256,GW967137.2.2,251.418,CF419051,0.345,54151,0.0
2010-11-04,GW967137.1.1,253.247,GW967137.2.2,251.423,CF419051,0.337,54151,0.0
2010-11-05,GW967137.1.1,253.238,GW967137.2.2,251.42,CF419051,0.332,54151,0.0
2010-11-06,GW967137.1.1,253.23,GW967137.2.2,251.42,CF419051,0.327,54151,0.0
2010-11-07,GW967137.1.1,253.223,GW967137.2.2,251.422,CF419051,0.323,54151,0.0
2010-11-08,GW967137.1.1,253.247,GW967137.2.2,251.436,CF419051,0.328,54151,11.0
2010-11-09,GW967137.1.1,253.307,GW967137.2.2,251.433,CF419051,0.645,54151,0.0
2010-11-10,GW967137.1.1,253.276,GW967137.2.2,251.439,CF419051,0.447,54151,0.0
2010-11-11,GW967137.1.1,253.242,GW967137.2.2,251.459,CF419051,0.343,54151,0.0
2010-11-12,GW967137.1.1,253.407,GW967137.2.2,251.504,CF419051,0.891,54151,0.0
2010-11-13,GW967137.1.1,253.413,GW967137.2.2,251.488,CF419051,0.898,54151,0.0
2010-11-14,GW967137.1.1,253.374,GW967137.2.2,251.482,CF419051,0.682,54151,0.0
2010-11-15,GW967137.1.1,253.353,GW967137.2.2,251.486,CF419051,0.56,54151,0.0
2010-11-16,GW967137.1.1,253.362,GW967137.2.2,251.494,CF419051,0.514,54151,68.0
2010-11-17,GW967137.1.1,253.401,GW967137.2.2,251.499,CF419051,0.688,54151,6.0
2010-11-18,GW967137.1.1,253.446,GW967137.2.2,251.512,CF419051,0.767,54151,0.0
2010-11-19,GW967137.1.1,253.476,GW967137.2.2,251.509,CF419051,0.835,54151,21.2
2010-11-20,GW967137.1.1,253.474,GW967137.2.2,251.499,CF419051,0.773,54151,0.0
2010-11-21,GW967137.1.1,253.456,GW967137.2.2,251.497,CF419051,0.665,54151,0.0
2010-11-22,GW967137.1.1,253.429,GW967137.2.2,251.492,CF419051,0.585,54151,0.0
2010-11-23,GW967137.1.1,253.399,GW967137.2.2,251.488,CF419051,0.515,54151,0.0
2010-11-24,GW967137.1.1,253.374,GW967137.2.2,251.485,CF419051,0.456,54151,0.0
2010-11-25,GW967137.1.1,253.35,GW967137.2.2,251.487,CF419051,0.408,54151,0.0
2010-11-26,GW967137.1.1,253.328,GW967137.2.2,251.488,CF419051,0.372,54151,0.0
2010-11-27,GW967137.1.1,253.311,GW967137.2.2,251.492,CF419051,0.354,54151,0.0
2010-11-28,GW967137.1.1,253.295,GW967137.2.2,251.495,CF419051,0.343,54151,0.0
2010-11-29,GW967137.1.1,253.283,GW967137.2.2,251.495,CF419051,0.337,54151,0.0
2010-11-30,GW967137.1.1,253.287,GW967137.2.2,251.525,CF419051,0.344,54151,31.0
2010-12-02,GW967137.1.1,253.309,GW967137.2.2,251.539,CF419051,0.38,54151,30.0
2010-12-03,GW967137.1.1,253.361,GW967137.2.2,251.546,CF419051,0.613,54151,0.0
2010-12-04,GW967137.1.1,253.379,GW967137.2.2,251.56,CF419051,0.581,54151,15.0
2010-12-05,GW967137.1.1,253.379,GW967137.2.2,251.564,CF419051,0.555,54151,2.4
2010-12-06,GW967137.1.1,253.374,GW967137.2.2,251.566,CF419051,0.533,54151,18.0
2010-12-07,GW967137.1.1,253.44,GW967137.2.2,251.582,CF419051,0.733,54151,5.4
2010-12-08,GW967137.1.1,253.459,GW967137.2.2,251.574,CF419051,0.751,54151,0.0
2010-12-09,GW967137.1.1,253.431,GW967137.2.2,251.569,CF419051,0.58,54151,0.0
2010-12-10,GW967137.1.1,253.49,GW967137.2.2,251.635,CF419051,0.536,54151,41.0
2010-12-11,GW967137.1.1,253.705,GW967137.2.2,251.682,CF419051,1.468,54151,23.0
2010-12-12,GW967137.1.1,253.713,GW967137.2.2,251.671,CF419051,1.158,54151,0.0
2010-12-13,GW967137.1.1,253.679,GW967137.2.2,251.651,CF419051,0.918,54151,0.0
2010-12-14,GW967137.1.1,253.638,GW967137.2.2,251.64,CF419051,0.776,54151,0.0
2010-12-15,GW967137.1.1,253.607,GW967137.2.2,251.637,CF419051,0.698,54151,0.0
2010-12-16,GW967137.1.1,253.589,GW967137.2.2,251.646,CF419051,0.655,54151,10.0
2010-12-17,GW967137.1.1,253.624,GW967137.2.2,251.649,CF419051,0.809,54151,0.0
2010-12-18,GW967137.1.1,253.597,GW967137.2.2,251.641,CF419051,0.744,54151,0.0
2010-12-19,GW967137.1.1,253.57,GW967137.2.2,251.646,CF419051,0.651,54151,0.0
2010-12-20,GW967137.1.1,253.542,GW967137.2.2,251.636,CF419051,0.596,54151,0.0
2010-12-21,GW967137.1.1,253.501,GW967137.2.2,251.617,CF419051,0.385,54151,0.0
2010-12-22,GW967137.1.1,253.463,GW967137.2.2,251.603,CF419051,0.299,54151,0.0
2010-12-23,GW967137.1.1,253.431,GW967137.2.2,251.594,CF419051,0.274,54151,0.0
2010-12-24,GW967137.1.1,253.403,GW967137.2.2,251.586,CF419051,0.264,54151,0.0
2010-12-25,GW967137.1.1,253.385,GW967137.2.2,251.593,CF419051,0.257,54151,0.0
2010-12-26,GW967137.1.1,253.369,GW967137.2.2,251.607,CF419051,0.255,54151,10.0
2010-12-27,GW967137.1.1,253.356,GW967137.2.2,251.613,CF419051,0.251,54151,0.0
2010-12-28,GW967137.1.1,253.338,GW967137.2.2,251.594,CF419051,0.251,54151,0.0
2010-12-29,GW967137.1.1,253.322,GW967137.2.2,251.586,CF419051,0.247,54151,0.0
2010-12-30,GW967137.1.1,253.312,GW967137.2.2,251.583,CF419051,0.243,54151,0.0
2010-12-31,GW967137.1.1,253.302,GW967137.2.2,251.582,CF419051,0.243,54151,0.0
2011-01-01,GW967137.1.1,253.293,GW967137.2.2,251.583,CF419051,0.241,54151,0.0
2011-01-02,GW967137.1.1,253.286,GW967137.2.2,251.584,CF419051,0.24,54151,0.0
2011-01-03,GW967137.1.1,253.277,GW967137.2.2,251.586,CF419051,0.238,54151,0.0
2011-01-04,GW967137.1.1,253.27,GW967137.2.2,251.589,CF419051,0.236,54151,29.0
2011-01-05,GW967137.1.1,253.27,GW967137.2.2,251.607,CF419051,0.235,54151,0.0
2011-01-06,GW967137.1.1,253.269,GW967137.2.2,251.618,CF419051,0.239,54151,0.0
2011-01-07,GW967137.1.1,253.261,GW967137.2.2,251.613,CF419051,0.235,54151,0.0
2011-01-08,GW967137.1.1,253.26,GW967137.2.2,251.612,CF419051,0.233,54151,2.0
2011-01-09,GW967137.1.1,253.257,GW967137.2.2,251.609,CF419051,0.232,54151,0.0
2011-01-10,GW967137.1.1,253.25,GW967137.2.2,251.61,CF419051,0.231,54151,0.0
2011-01-11,GW967137.1.1,253.25,GW967137.2.2,251.618,CF419051,0.232,54151,19.6
2011-01-12,GW967137.1.1,253.248,GW967137.2.2,251.613,CF419051,0.231,54151,0.0
2011-01-13,GW967137.1.1,253.229,GW967137.2.2,251.607,CF419051,0.229,54151,0.0
2011-01-14,GW967137.1.1,253.22,GW967137.2.2,251.607,CF419051,0.228,54151,0.0
2011-01-15,GW967137.1.1,253.212,GW967137.2.2,251.609,CF419051,0.227,54151,0.0
2011-01-16,GW967137.1.1,253.21,GW967137.2.2,251.613,CF419051,0.227,54151,0.0
2011-01-17,GW967137.1.1,253.21,GW967137.2.2,251.617,CF419051,0.227,54151,0.0
2011-01-18,GW967137.1.1,253.205,GW967137.2.2,251.614,CF419051,0.227,54151,0.0
2011-01-19,GW967137.1.1,253.2,GW967137.2.2,251.609,CF419051,0.225,54151,0.0
2011-01-20,GW967137.1.1,253.196,GW967137.2.2,251.602,CF419051,0.225,54151,0.0
2011-01-21,GW967137.1.1,253.19,GW967137.2.2,251.594,CF419051,0.224,54151,0.0
2011-01-22,GW967137.1.1,253.19,GW967137.2.2,251.593,CF419051,0.223,54151,0.0
2011-01-23,GW967137.1.1,253.19,GW967137.2.2,251.598,CF419051,0.221,54151,0.0
2011-01-24,GW967137.1.1,253.188,GW967137.2.2,251.605,CF419051,0.218,54151,0.0
2011-01-25,GW967137.1.1,253.183,GW967137.2.2,251.601,CF419051,0.215,54151,0.0
2011-01-26,GW967137.1.1,253.18,GW967137.2.2,251.596,CF419051,0.215,54151,0.0
2011-01-27,GW967137.1.1,253.18,GW967137.2.2,251.592,CF419051,0.215,54151,0.0
2011-01-28,GW967137.1.1,253.175,GW967137.2.2,251.59,CF419051,0.214,54151,0.0
2011-01-29,GW967137.1.1,253.17,GW967137.2.2,251.581,CF419051,0.214,54151,0.0
2011-01-30,GW967137.1.1,253.17,GW967137.2.2,251.578,CF419051,0.214,54151,0.0
2011-01-31,GW967137.1.1,253.17,GW967137.2.2,251.585,CF419051,0.214,54151,0.0
2011-02-01,GW967137.1.1,253.167,GW967137.2.2,251.59,CF419051,0.213,54151,0.0
2011-02-02,GW967137.1.1,253.161,GW967137.2.2,251.588,CF419051,0.211,54151,0.0
2011-02-03,GW967137.1.1,253.16,GW967137.2.2,251.587,CF419051,0.21,54151,0.0
2011-02-04,GW967137.1.1,253.16,GW967137.2.2,251.589,CF419051,0.208,54151,0.0
2011-02-05,GW967137.1.1,253.154,GW967137.2.2,251.59,CF419051,0.208,54151,0.0
2011-02-06,GW967137.1.1,253.15,GW967137.2.2,251.585,CF419051,0.208,54151,0.0
2011-02-07,GW967137.1.1,253.15,GW967137.2.2,251.584,CF419051,0.207,54151,0.0
2011-02-08,GW967137.1.1,253.149,GW967137.2.2,251.59,CF419051,0.207,54151,6.0
2011-02-09,GW967137.1.1,253.143,GW967137.2.2,251.58,CF419051,0.208,54151,0.0
2011-02-10,GW967137.1.1,253.141,GW967137.2.2,251.579,CF419051,0.207,54151,0.0
2011-02-11,GW967137.1.1,253.139,GW967137.2.2,251.587,CF419051,0.207,54151,0.0
2011-02-12,GW967137.1.1,253.137,GW967137.2.2,251.593,CF419051,0.206,54151,0.0
2011-02-13,GW967137.1.1,253.134,GW967137.2.2,251.594,CF419051,0.207,54151,0.0
2011-02-14,GW967137.1.1,253.134,GW967137.2.2,251.595,CF419051,0.208,54151,27.0
2011-02-15,GW967137.1.1,253.133,GW967137.2.2,251.594,CF419051,0.208,54151,0.0
2011-02-16,GW967137.1.1,253.137,GW967137.2.2,251.603,CF419051,0.207,54151,3.4
2011-02-17,GW967137.1.1,253.135,GW967137.2.2,251.61,CF419051,0.208,54151,4.0
2011-02-18,GW967137.1.1,253.132,GW967137.2.2,251.61,CF419051,0.207,54151,0.0
2011-02-19,GW967137.1.1,253.13,GW967137.2.2,251.61,CF419051,0.206,54151,0.0
2011-02-20,GW967137.1.1,253.129,GW967137.2.2,251.613,CF419051,0.205,54151,0.0
2011-02-21,GW967137.1.1,253.127,GW967137.2.2,251.611,CF419051,0.205,54151,0.0
2011-02-22,GW967137.1.1,253.122,GW967137.2.2,251.596,CF419051,0.204,54151,0.0
2011-02-23,GW967137.1.1,253.12,GW967137.2.2,251.59,CF419051,0.203,54151,0.0
2011-02-24,GW967137.1.1,253.119,GW967137.2.2,251.595,CF419051,0.203,54151,0.0
2011-02-25,GW967137.1.1,253.118,GW967137.2.2,251.602,CF419051,0.203,54151,0.0
2011-02-26,GW967137.1.1,253.117,GW967137.2.2,251.607,CF419051,0.203,54151,0.0
2011-02-27,GW967137.1.1,253.116,GW967137.2.2,251.609,CF419051,0.203,54151,0.0
2011-02-28,GW967137.1.1,253.115,GW967137.2.2,251.611,CF419051,0.203,54151,0.0
2011-03-01,GW967137.1.1,253.114,GW967137.2.2,251.611,CF419051,0.202,54151,0.0
2011-03-02,GW967137.1.1,253.114,GW967137.2.2,251.605,CF419051,0.202,54151,9.0
2011-03-03,GW967137.1.1,253.114,GW967137.2.2,251.608,CF419051,0.203,54151,8.0
2011-03-04,GW967137.1.1,253.114,GW967137.2.2,251.61,CF419051,0.202,54151,22.0
2011-03-05,GW967137.1.1,253.111,GW967137.2.2,251.597,CF419051,0.203,54151,0.0
2011-03-06,GW967137.1.1,253.109,GW967137.2.2,251.583,CF419051,0.203,54151,0.0
2011-03-07,GW967137.1.1,253.112,GW967137.2.2,251.586,CF419051,0.203,54151,0.0
2011-03-08,GW967137.1.1,253.114,GW967137.2.2,251.594,CF419051,0.204,54151,0.0
2011-03-09,GW967137.1.1,253.115,GW967137.2.2,251.597,CF419051,0.203,54151,0.0
2011-03-10,GW967137.1.1,253.115,GW967137.2.2,251.601,CF419051,0.203,54151,20.0
2011-03-11,GW967137.1.1,253.112,GW967137.2.2,251.599,CF419051,0.202,54151,0.0
2011-03-12,GW967137.1.1,253.108,GW967137.2.2,251.592,CF419051,0.202,54151,0.0
2011-03-13,GW967137.1.1,253.105,GW967137.2.2,251.589,CF419051,0.203,54151,0.0
2011-03-14,GW967137.1.1,253.104,GW967137.2.2,251.591,CF419051,0.203,54151,0.0
2011-03-15,GW967137.1.1,253.103,GW967137.2.2,251.593,CF419051,0.203,54151,0.0
2011-03-16,GW967137.1.1,253.102,GW967137.2.2,251.597,CF419051,0.202,54151,0.8
2011-03-17,GW967137.1.1,253.103,GW967137.2.2,251.604,CF419051,0.202,54151,1.0
2011-03-18,GW967137.1.1,253.105,GW967137.2.2,251.615,CF419051,0.202,54151,0.2
2011-03-19,GW967137.1.1,253.109,GW967137.2.2,251.622,CF419051,0.203,54151,5.8
2011-03-20,GW967137.1.1,253.108,GW967137.2.2,251.629,CF419051,0.203,54151,3.2
2011-03-21,GW967137.1.1,253.106,GW967137.2.2,251.635,CF419051,0.203,54151,0.6
2011-03-22,GW967137.1.1,253.108,GW967137.2.2,251.644,CF419051,0.203,54151,22.2
2011-03-23,GW967137.1.1,253.104,GW967137.2.2,251.637,CF419051,0.203,54151,0.0
2011-03-24,GW967137.1.1,253.102,GW967137.2.2,251.629,CF419051,0.202,54151,0.0
2011-03-25,GW967137.1.1,253.1,GW967137.2.2,251.62,CF419051,0.202,54151,0.0
2011-03-26,GW967137.1.1,253.099,GW967137.2.2,251.611,CF419051,0.202,54151,0.0
2011-03-27,GW967137.1.1,253.097,GW967137.2.2,251.6,CF419051,0.202,54151,0.0
2011-03-28,GW967137.1.1,253.095,GW967137.2.2,251.596,CF419051,0.202,54151,0.0
2011-03-29,GW967137.1.1,253.095,GW967137.2.2,251.596,CF419051,0.201,54151,0.0
2011-03-30,GW967137.1.1,253.096,GW967137.2.2,251.602,CF419051,0.199,54151,0.2
2011-03-31,GW967137.1.1,253.095,GW967137.2.2,251.6,CF419051,0.199,54151,3.0
